userID	gender	age	occupation	zip	movieType	mode	median	improvement	Labels
3458	M	45	0	02131	Drama	90	90	14.72	['Sea Wolves The (1980)', 'Grateful Dead (1995)', 'Ciao Professore! (Io speriamo che me la cavo ) (1993)', 'Stonewall (1995)']
3459	M	18	4	76266	Drama	90	80	14.27	['Sanjuro (1962)', 'Shawshank Redemption The (1994)', 'Wife The (1995)', 'Godfather The (1972)']
5083	M	25	4	16803	Drama	90	90	14.39	['Taste of Cherry (1997)', 'House of the Spirits The (1993)', 'War Zone The (1999)', 'Mr. Jones (1993)']
4854	F	50	13	03851	Drama	90	90	13.63	['Frankie Starlight (1995)', 'Taste of Cherry (1997)', 'He Walked by Night (1948)', 'Bastard Out of Carolina (1996)']
4088	M	25	3	77057	Drama	90	90	13.96	['Grateful Dead (1995)', "Dog's Life A (1920)", "Antonia's Line (Antonia) (1995)", 'Great Day in Harlem A (1994)']
471	M	35	7	08904	Drama	90	80	14.19	['Last Days The (1998)', 'Kaspar Hauser (1993)', 'Confessional The (Le Confessionnal) (1995)', 'Mighty Peking Man (Hsing hsing wang) (1977)']
4089	M	25	7	79416	Drama	90	90	13.72	['Bent (1997)', 'Twin Town (1997)', 'Autumn Sonata (Hstsonaten ) (1978)', 'Splendor (1999)']
641	F	35	0	55116	Drama	90	90	14.45	['Solar Crisis (1993)', 'My Life So Far (1999)', 'Barefoot Executive The (1971)', 'Touch (1997)']
4156	M	56	20	95123	Drama	90	90	13.65	['Grateful Dead (1995)', 'Bliss (1997)', 'Real Blonde The (1997)', 'If Lucy Fell (1996)']
5082	M	35	1	23185	Drama	90	90	14.37	['Tic Code The (1998)', 'Julien Donkey-Boy (1999)', 'Schizopolis (1996)', 'Other Side of Sunday The (Sndagsengler) (1996)']
4813	F	35	9	46077	Drama	90	90	14.14	['Dear Diary (Caro Diario) (1994)', 'Playing by Heart (1998)', 'Normal Life (1996)', 'Double Happiness (1994)']
5229	M	25	0	60173	Drama	90	90	13.72	['He Walked by Night (1948)', 'Beyond the Mat (2000)', 'Love in the Afternoon (1957)', 'When Night Is Falling (1995)']
5228	M	1	0	75070	Drama	90	80	14.76	['Faraway So Close (In Weiter Ferne So Nah!) (1993)', 'Bandits (1997)', 'Fun and Fancy Free (1947)', 'Ballad of Narayama The (Narayama Bushiko) (1982)']
5223	M	56	10	11361	Drama	90	90	14.14	['Man Facing Southeast (Hombre Mirando al Sudeste) (1986)', 'Two Family House (2000)', 'Titus (1999)', 'Dorado El (1967)']
5222	M	25	12	94501	Drama	90	90	14.72	['Steal This Movie! (2000)', 'Nil By Mouth (1997)', 'Secret Adventures of Tom Thumb The (1993)', 'Hype! (1996)']
5220	M	25	7	91436	Drama	90	90	14.39	['Ilsa She Wolf of the SS (1974)', 'Grateful Dead (1995)', 'Hanging Garden The (1997)', 'From the Journals of Jean Seberg (1995)']
5227	M	18	10	64050	Drama	90	90	13.83	['Pompatus of Love The (1996)', 'Pajama Party (1964)', 'Deceiver (1997)', 'Shadow Conspiracy (1997)']
5427	M	35	19	11201	Drama	90	90	14.56	['Nina Takes a Lover (1994)', 'Psycho Beach Party (2000)', 'Rocketship X-M (1950)', 'Blue in the Face (1995)']
5225	M	18	4	55120	Drama	90	90	14.74	['Julien Donkey-Boy (1999)', 'Henry', 'Last Summer in the Hamptons (1995)', 'Make Mine Music (1946)']
4544	M	56	1	53705	Drama	90	90	14.09	['About Adam (2000)', "Relax... It's Just Sex (1998)", 'Barenaked in America (1999)', 'He Walked by Night (1948)']
3063	M	18	4	03106	Drama	90	90	14.55	['Simple Wish A (1997)', 'House of the Spirits The (1993)', 'Fun and Fancy Free (1947)', 'Melody Time (1948)']
3062	M	18	4	03106	Drama	90	90	13.76	['Seven Beauties (Pasqualino Settebellezze) (1976)', 'Funny Bones (1995)', 'Lawn Dogs (1997)', 'Hot Spot The (1990)']
3061	M	45	2	29440	Drama	90	70	14.04	['Lonely Are the Brave (1962)', 'Shawshank Redemption The (1994)', 'Godfather The (1972)', '42 Up (1998)']
3060	F	35	1	92705	Drama	90	90	13.11	['Grateful Dead (1995)', 'Splendor (1999)', 'Tic Code The (1998)', 'Love Serenade (1996)']
3067	F	25	0	02148	Drama	90	90	14.47	['Visitors The (Les Visiteurs) (1993)', 'Ridicule (1996)', 'Six-String Samurai (1998)', 'Death and the Maiden (1994)']
3066	M	18	4	61801	Drama	90	90	13.77	['Inferno (1980)', 'Bent (1997)', "Mike's Murder (1984)", 'Solar Crisis (1993)']
3065	F	18	4	48135	Drama	90	90	14.90	['Sleepaway Camp (1983)', 'From the Journals of Jean Seberg (1995)', 'Poison (1991)', 'Time Regained (Le Temps Retrouv) (1999)']
2948	M	18	14	48185	Drama	90	80	13.19	['For All Mankind (1989)', "I'm the One That I Want (2000)", 'Before the Rain (Pred dozhdot) (1994)', 'Sanjuro (1962)']
2947	F	25	0	02138	Drama	90	90	14.57	['Mating Habits of the Earthbound Human The (1998)', 'Bliss (1997)', 'Come See the Paradise (1990)', 'And the Ship Sails On (E la nave va) (1984)']
2946	M	35	16	92630	Drama	90	80	13.97	['Bastard Out of Carolina (1996)', 'Last Days The (1998)', 'Fandango (1985)', 'Gothic (1986)']
2945	F	35	17	89507	Drama	90	90	14.60	['Visitors The (Les Visiteurs) (1993)', 'Wide Awake (1998)', 'Perfect Blue (1997)', 'Love and Basketball (2000)']
2944	F	18	4	48104	Drama	90	90	14.03	['Love Serenade (1996)', 'Outlaw The (1943)', 'Ballad of Narayama The (Narayama Bushiko) (1958)', 'Love and Other Catastrophes (1996)']
2943	M	35	12	95864	Drama	90	90	13.73	['Julien Donkey-Boy (1999)', 'Careful (1992)', 'Glass Bottom Boat The (1966)', "Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"]
2942	F	50	1	93103	Drama	90	90	14.18	['Kaspar Hauser (1993)', 'Last Summer in the Hamptons (1995)', 'What Happened Was... (1994)', 'Visitors The (Les Visiteurs) (1993)']
2941	M	35	12	98033	Drama	90	90	14.49	['Dancing at Lughnasa (1998)', 'Six-String Samurai (1998)', 'They Might Be Giants (1971)', 'Dear Diary (Caro Diario) (1994)']
2940	M	25	0	02143	Drama	90	90	14.60	['Chushingura (1962)', 'Prancer (1989)', 'Goodbye Lover (1999)', 'Down to You (2000)']
5355	M	56	0	78232	Drama	90	90	14.62	['Barenaked in America (1999)', 'Grateful Dead (1995)', 'Character (Karakter) (1997)', 'Velocity of Gary The (1998)']
5354	F	45	3	78759	Drama	90	90	14.70	['Goodbye Lover (1999)', 'Clean Slate (Coup de Torchon) (1981)', 'Dear Diary (Caro Diario) (1994)', 'Star Maps (1997)']
5353	M	25	6	77030	Drama	90	90	14.67	['Funeral The (1996)', 'Plan 9 from Outer Space (1958)', 'Smiling Fish and Goat on Fire (1999)', 'Dream With the Fishes (1997)']
5087	F	25	6	19102	Drama	90	90	13.78	['Ilsa She Wolf of the SS (1974)', 'Cruise The (1998)', 'I Confess (1953)', 'Love and Other Catastrophes (1996)']
5351	F	45	1	85259	Drama	90	90	14.29	['Wings (1927)', 'Visitors The (Les Visiteurs) (1993)', 'Leading Man The (1996)', 'Country (1984)']
5350	M	18	5	55344	Drama	90	90	14.48	['Fall (1997)', 'Roommates (1995)', 'Slipper and the Rose The (1976)', 'Ilsa She Wolf of the SS (1974)']
5359	M	18	16	27705	Drama	90	70	13.50	['Barenaked in America (1999)', 'Grateful Dead (1995)', 'Bandits (1997)', 'Maya Lin']
5358	M	35	7	10625	Drama	90	80	14.58	['Bandits (1997)', 'Shawshank Redemption The (1994)', "Some Mother's Son (1996)", 'Sanjuro (1962)']
4310	M	25	4	57006	Drama	90	90	14.60	['Plunkett & MaCleane (1999)', 'Deterrence (1998)', 'Faraway So Close (In Weiter Ferne So Nah!) (1993)', 'If Lucy Fell (1996)']
4311	M	50	13	68502	Drama	90	80	13.57	["I'm the One That I Want (2000)", 'Far From Home', "Ballad of Ramblin' Jack The (2000)", 'Mrs. Dalloway (1997)']
4312	M	25	18	78757	Drama	90	90	14.16	['Promise The (La Promesse) (1996)', 'Grateful Dead (1995)', 'Cemetery Man (Dellamorte Dellamore) (1994)', 'My Life So Far (1999)']
5086	M	25	1	23462	Drama	90	90	14.47	['Henry Fool (1997)', 'If Lucy Fell (1996)', 'Normal Life (1996)', 'Source The (1999)']
4314	M	25	17	79925	Drama	90	80	13.62	['For All Mankind (1989)', 'Sanjuro (1962)', 'Shawshank Redemption The (1994)', 'Raiders of the Lost Ark (1981)']
4315	M	18	4	44266	Drama	90	90	14.57	['Far From Home', 'Visitors The (Les Visiteurs) (1993)', 'Blow-Out (La Grande Bouffe) (1973)', 'Better Living Through Circuitry (1999)']
4316	M	25	6	75080	Drama	90	70	13.65	['For All Mankind (1989)', 'Sanjuro (1962)', 'Godfather The (1972)', "Some Mother's Son (1996)"]
4317	F	35	14	60202	Drama	90	90	13.68	['Barenaked in America (1999)', 'Perfect Blue (1997)', 'Aime & Jaguar (1999)', 'Leading Man The (1996)']
612	M	50	7	95020	Drama	90	90	13.78	['Edge of Seventeen (1998)', 'Very Thought of You The (1998)', 'Love & Sex (2000)', "Some Mother's Son (1996)"]
4319	M	35	7	44125	Drama	90	60	14.09	['For All Mankind (1989)', 'Godfather The (1972)', 'Shawshank Redemption The (1994)', "Schindler's List (1993)"]
610	M	25	4	77025	Drama	90	90	14.24	['Onegin (1999)', 'New Rose Hotel (1998)', 'Rawhead Rex (1986)', 'Gold Diggers']
611	M	35	0	20715	Drama	90	90	13.79	['Shooting Fish (1997)', 'Sleepaway Camp (1983)', 'Johns (1996)', 'Free Enterprise (1998)']
616	M	25	7	94115	Drama	90	80	14.56	['Chushingura (1962)', 'For All Mankind (1989)', 'Shawshank Redemption The (1994)', 'Filth and the Fury The (2000)']
614	M	35	1	90024	Drama	90	65	14.10	['Before the Rain (Pred dozhdot) (1994)', "Schindler's List (1993)", 'Godfather The (1972)', 'Shawshank Redemption The (1994)']
615	M	50	17	32951	Drama	90	90	13.81	['Sugar Town (1999)', 'Inferno (1980)', 'Twin Dragons (Shuang long hui) (1992)', 'Head On (1998)']
4157	M	50	18	97321	Drama	90	80	14.83	['Chushingura (1962)', 'Shawshank Redemption The (1994)', 'Sanjuro (1962)', 'Raiders of the Lost Ark (1981)']
5461	M	50	0	94025	Drama	90	50	14.67	['Chushingura (1962)', 'Cruise The (1998)', 'Wings (1927)', "Singin' in the Rain (1952)"]
4374	M	18	4	43201	Comedy	90	80	14.32	['Underneath The (1995)', 'He Walked by Night (1948)', 'Deterrence (1998)', 'Whole Wide World The (1996)']
3119	M	45	1	37027	Drama	90	90	14.53	['Stalker (1979)', 'Knightriders (1981)', 'Hunted The (1995)', 'Twin Town (1997)']
3118	M	25	0	77025	Drama	90	90	13.93	['Mating Habits of the Earthbound Human The (1998)', 'Phantasm IV', 'Shooting Fish (1997)', 'Splendor in the Grass (1961)']
3117	M	35	0	83704	Drama	90	70	14.50	['Sanjuro (1962)', 'For All Mankind (1989)', 'Circus The (1928)', 'Godfather The (1972)']
3116	M	25	12	98034	Drama	90	90	14.54	['Ilsa She Wolf of the SS (1974)', 'Funny Bones (1995)', 'It Conquered the World (1956)', 'Taste of Cherry (1997)']
3115	M	35	17	48323	Drama	90	90	14.33	['Hi-Lo Country The (1998)', 'Fall (1997)', 'Cecil B. Demented (2000)', 'Autumn Sonata (Hstsonaten ) (1978)']
3114	M	18	5	65211	Drama	90	90	14.60	['He Walked by Night (1948)', 'Beat the Devil (1954)', 'Wide Awake (1998)', 'Rocketship X-M (1950)']
3113	M	25	10	55414	Drama	90	90	14.44	['Tic Code The (1998)', 'Hype! (1996)', 'Among Giants (1998)', 'Very Thought of You The (1998)']
3112	M	18	12	98133	Drama	90	70	14.64	['Great Day in Harlem A (1994)', 'Hype! (1996)', 'Love Is the Devil (1998)', 'A Chef in Love (1996)']
3111	M	18	4	56520	Drama	90	90	14.41	['Goodbye Lover (1999)', 'Mr. Jealousy (1997)', 'Real Blonde The (1997)', 'Barenaked in America (1999)']
3110	M	25	0	10002	Drama	90	90	13.62	['Scarlet Letter The (1926)', 'Heavyweights (1994)', 'Julien Donkey-Boy (1999)', 'Carnival of Souls (1962)']
5464	M	35	7	77079	Drama	90	80	14.03	['Careful (1992)', 'Cruise The (1998)', "Relax... It's Just Sex (1998)", 'Touch (1997)']
2594	M	35	7	31047	Drama	90	90	14.65	['Barenaked in America (1999)', 'Lady of Burlesque (1943)', 'Man of the Year (1995)', 'Crazy in Alabama (1999)']
5467	M	35	0	63366	Drama	90	70	14.67	['Sanjuro (1962)', 'Shawshank Redemption The (1994)', "Schindler's List (1993)", 'Godfather The (1972)']
2595	M	18	4	15213	Drama	90	90	14.59	['Six-String Samurai (1998)', 'Careful (1992)', 'Schizopolis (1996)', 'Smiling Fish and Goat on Fire (1999)']
5466	M	25	12	98033	Drama	90	90	13.81	['Schizopolis (1996)', 'Clean Slate (Coup de Torchon) (1981)', "Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)", 'Kissed (1996)']
2596	M	50	7	48152	Drama	90	90	14.73	['Welcome to Woop-Woop (1997)', 'Rocketship X-M (1950)', 'Perfect Blue (1997)', "I'm the One That I Want (2000)"]
5740	M	25	1	60613	Drama	90	90	13.34	['Specials The (2000)', 'Faces (1968)', 'I Married A Strange Person (1997)', 'War Zone The (1999)']
5741	M	50	13	60622	Drama	90	80	14.29	['For All Mankind (1989)', 'Shawshank Redemption The (1994)', 'Sanjuro (1962)', 'Godfather The (1972)']
5742	F	25	12	20850	Drama	90	90	14.26	['Grateful Dead (1995)', 'Love Serenade (1996)', 'Happiest Millionaire The (1967)', 'Dancer in the Dark (2000)']
2597	F	50	0	95616	Drama	90	70	14.39	['Bandits (1997)', 'Promise The (La Promesse) (1996)', 'Circus The (1928)', 'American Dream (1990)']
498	M	35	17	55113	Drama	90	90	14.33	['Nil By Mouth (1997)', 'Fall (1997)', 'Love Serenade (1996)', 'Mating Habits of the Earthbound Human The (1998)']
5745	F	18	4	90024	Drama	90	90	14.38	['Head On (1998)', 'Star Maps (1997)', 'Tales of Terror (1962)', 'Hype! (1996)']
5746	M	18	15	94061	Comedy	90	90	13.88	['Phantasm IV', 'Police Story 4', '8 1/2 Women (1999)', 'Careful (1992)']
5468	M	25	12	94618	Drama	90	90	14.79	['Love & Sex (2000)', 'Johns (1996)', 'American Pimp (1999)', 'Kissed (1996)']
5748	M	25	0	92155	Drama	90	90	13.96	['Barenaked in America (1999)', "Relax... It's Just Sex (1998)", 'Telling Lies in America (1997)', 'Deterrence (1998)']
3597	M	25	17	55446	Drama	90	70	13.78	['World of Apu The (Apur Sansar) (1959)', 'Withnail and I (1987)', 'Cruise The (1998)', 'Lady Eve The (1941)']
4226	F	35	6	76021	Drama	50	50	13.78	['For All Mankind (1989)', 'Ballad of Narayama The (Narayama Bushiko) (1982)', 'Chushingura (1962)', "Ballad of Ramblin' Jack The (2000)"]
4227	M	25	19	11414-2520	Drama	90	70	13.85	['Time Regained (Le Temps Retrouv) (1999)', 'Night Flier (1997)', 'Tales of Terror (1962)', 'Limbo (1999)']
4220	M	35	0	97225	Drama	90	90	14.19	['Taste of Cherry (1997)', 'Braindead (1992)', 'Germinal (1993)', "Widows' Peak (1994)"]
491	M	18	4	56043	Drama	90	90	13.60	['Head On (1998)', 'Black Sabbath (Tre Volti Della Paura I) (1963)', 'Ballad of Narayama The (Narayama Bushiko) (1958)', 'Georgia (1995)']
492	M	25	12	55112	Drama	90	80	13.68	['Shawshank Redemption The (1994)', 'Chushingura (1962)', "Schindler's List (1993)", 'Sanjuro (1962)']
2591	M	18	1	50310	Drama	90	80	14.63	['Autumn Sonata (Hstsonaten ) (1978)', 'Bandits (1997)', 'Sanjuro (1962)', 'Shawshank Redemption The (1994)']
24	F	25	7	10023	Drama	90	80	14.27	['Sleepaway Camp (1983)', 'Ilsa She Wolf of the SS (1974)', 'Rosetta (1999)', 'Head Above Water (1996)']
25	M	18	4	01609	Drama	90	80	13.23	['Seven Beauties (Pasqualino Settebellezze) (1976)', 'Girl on the Bridge The (La Fille sur le Pont) (1999)', 'American Dream (1990)', '42 Up (1998)']
26	M	25	7	23112	Drama	90	90	14.46	['Johns (1996)', 'New Rose Hotel (1998)', 'Love Serenade (1996)', 'Killer']
27	M	25	11	19130	Drama	90	70	14.11	['Chushingura (1962)', 'Bandits (1997)', 'Last Days The (1998)', "Some Mother's Son (1996)"]
20	M	25	14	55113	Drama	90	80	14.21	['Chushingura (1962)', 'For All Mankind (1989)', 'Sanjuro (1962)', 'Godfather The (1972)']
21	M	18	16	99353	Comedy	90	90	14.59	['Faraway So Close (In Weiter Ferne So Nah!) (1993)', 'My Life So Far (1999)', 'Very Thought of You The (1998)', 'Love in the Afternoon (1957)']
22	M	18	15	53706	Drama	90	90	14.60	['Julien Donkey-Boy (1999)', 'Day of the Beast The (El Da de la bestia) (1995)', 'Belly (1998)', "Player's Club The (1998)"]
23	M	35	0	90049	Drama	90	90	14.23	['Julien Donkey-Boy (1999)', 'Head Above Water (1996)', 'Love Serenade (1996)', 'Mad Dog Time (1996)']
2593	M	56	16	95816	Drama	90	90	14.24	['Grateful Dead (1995)', 'Dj Vu (1997)', 'Battling Butler (1926)', 'Unzipped (1995)']
28	F	25	1	14607	Drama	90	90	13.76	['Hunted The (1995)', 'Stalker (1979)', 'Clean Slate (1994)', 'Nekromantik (1987)']
29	M	35	7	33407	Drama	90	90	14.16	['Two Family House (2000)', 'Kurt & Courtney (1998)', 'Careful (1992)', 'Original Kings of Comedy The (2000)']
5588	F	25	20	60640	Drama	90	70	14.47	['For All Mankind (1989)', 'Circus The (1928)', 'Shawshank Redemption The (1994)', 'Chushingura (1962)']
5034	F	25	15	62901	Drama	90	90	14.46	['Tic Code The (1998)', 'Sandpiper The (1965)', 'Onegin (1999)', 'Twin Town (1997)']
5035	F	25	17	19810	Drama	90	90	13.44	['Tales of Terror (1962)', 'Slipper and the Rose The (1976)', 'When Night Is Falling (1995)', 'Trick (1999)']
3938	M	25	2	92711-0571	Drama	90	85	14.14	['Love Serenade (1996)', 'Ilsa She Wolf of the SS (1974)', 'Barenaked in America (1999)', 'Georgia (1995)']
3935	M	35	18	72118	Drama	90	85	14.21	['Grateful Dead (1995)', 'Barenaked in America (1999)', 'Far From Home', 'He Walked by Night (1948)']
3934	M	25	0	44512	Drama	90	90	14.34	['Safe Men (1998)', 'Emperor and the Assassin The (Jing ke ci qin wang) (1999)', 'Faust (1994)', 'Last Night (1998)']
3937	M	56	2	92020	Drama	90	80	14.33	['Hell in the Pacific (1968)', 'Limbo (1999)', 'For All Mankind (1989)', 'Bandits (1997)']
3936	F	35	12	01464	Drama	90	60	13.86	['Bandits (1997)', 'Barenaked in America (1999)', 'Land and Freedom (Tierra y libertad) (1995)', 'Last Summer in the Hamptons (1995)']
3931	M	25	5	92117	Drama	90	90	14.02	['Total Eclipse (1995)', 'Whipped (2000)', 'Rocketship X-M (1950)', 'Land and Freedom (Tierra y libertad) (1995)']
3930	M	56	3	52240	Drama	90	90	14.03	['Love in the Afternoon (1957)', 'Get Real (1998)', 'Angel on My Shoulder (1946)', 'Lodger The (1926)']
3933	F	35	6	48073	Comedy	90	90	14.32	['S.F.W. (1994)', 'Safe Men (1998)', 'Inferno (1980)', 'Very Thought of You The (1998)']
3932	M	25	7	49221	Drama	90	80	13.91	['Maya Lin', 'Chushingura (1962)', 'For All Mankind (1989)', 'Shawshank Redemption The (1994)']
5031	F	25	4	89431	Drama	90	50	14.58	['Grateful Dead (1995)', 'For All Mankind (1989)', 'Seven Beauties (Pasqualino Settebellezze) (1976)', 'Chushingura (1962)']
5262	F	25	14	46220	Drama	90	90	14.23	['Six-String Samurai (1998)', "Some Mother's Son (1996)", 'Shawshank Redemption The (1994)', "Schindler's List (1993)"]
4138	M	25	7	91423	Drama	90	90	14.01	['Inferno (1980)', 'Bandits (1997)', 'Telling Lies in America (1997)', 'I Dreamed of Africa (2000)']
4139	M	56	14	40207	Drama	90	90	14.10	['Mating Habits of the Earthbound Human The (1998)', 'Open Your Eyes (Abre los ojos) (1997)', 'My Life So Far (1999)', 'Bastard Out of Carolina (1996)']
4130	M	35	6	48439	Drama	90	80	13.99	['Underground (1995)', 'Bandits (1997)', 'Raiders of the Lost Ark (1981)', 'Star Wars']
4131	M	45	7	97720	Comedy	90	90	14.50	['Inferno (1980)', 'Psycho Beach Party (2000)', 'Real Blonde The (1997)', 'Queens Logic (1991)']
4132	M	25	17	80112	Drama	90	90	14.16	['House of the Spirits The (1993)', 'Last Summer in the Hamptons (1995)', 'Plunkett & MaCleane (1999)', 'Mating Habits of the Earthbound Human The (1998)']
4133	M	45	4	77009	Drama	90	90	14.62	["Some Mother's Son (1996)", 'Hype! (1996)', 'Taste of Cherry (1997)', 'Star Maps (1997)']
4134	F	45	12	85283	Drama	50	55	14.05	['For All Mankind (1989)', 'Sanjuro (1962)', 'Bandits (1997)', 'Shawshank Redemption The (1994)']
4135	M	1	10	46321	Drama	90	70	14.47	['Chushingura (1962)', "I'm the One That I Want (2000)", 'Shawshank Redemption The (1994)', 'For All Mankind (1989)']
4313	F	25	7	07067	Drama	90	85	14.18	['American Dream (1990)', 'Sea Wolves The (1980)', 'Born American (1986)', 'Filth and the Fury The (2000)']
4137	M	25	7	91941	Comedy	90	90	13.89	['Six-String Samurai (1998)', 'Stalker (1979)', "Blood For Dracula (Andy Warhol's Dracula) (1974)", 'Braindead (1992)']
3841	M	45	18	26101	Drama	90	90	13.91	['What Happened Was... (1994)', 'Naked (1993)', 'Mating Habits of the Earthbound Human The (1998)', 'Beloved (1998)']
3840	F	25	0	02176	Drama	90	90	13.55	['Head On (1998)', 'Grateful Dead (1995)', 'Winter Guest The (1997)', 'Dream for an Insomniac (1996)']
3843	F	1	10	32043	Drama	90	90	14.56	['Time Regained (Le Temps Retrouv) (1999)', 'Blue Collar (1978)', 'Fun and Fancy Free (1947)', 'Being Human (1993)']
3842	F	35	16	92054	Drama	90	90	14.04	['Denise Calls Up (1995)', 'Kids (1995)', 'Wide Awake (1998)', 'Barenaked in America (1999)']
3845	M	25	12	94065	Drama	90	90	13.75	['Grateful Dead (1995)', 'Ilsa She Wolf of the SS (1974)', 'Flower of My Secret The (La Flor de Mi Secreto) (1995)', 'Germinal (1993)']
3844	M	18	4	73071	Drama	90	80	14.38	['Hi-Lo Country The (1998)', 'Safe Men (1998)', 'Taste of Cherry (1997)', 'Still Crazy (1998)']
3847	M	25	7	12801	Drama	90	90	13.70	['Perfect Blue (1997)', 'Little Nemo', 'Female Perversions (1996)', 'Hi-Lo Country The (1998)']
5695	F	35	3	21221	Drama	90	90	14.16	['Seven Beauties (Pasqualino Settebellezze) (1976)', 'Love Serenade (1996)', "Dog's Life A (1920)", 'And the Ship Sails On (E la nave va) (1984)']
3849	M	35	0	14086	Drama	90	80	14.05	['Bandits (1997)', 'Chushingura (1962)', 'For All Mankind (1989)', 'Mating Habits of the Earthbound Human The (1998)']
3848	M	25	15	70809-2612	Drama	90	90	14.43	['Real Blonde The (1997)', "Some Mother's Son (1996)", 'For All Mankind (1989)', 'Across the Sea of Time (1995)']
5698	M	35	14	55418	Drama	90	90	14.42	['Prancer (1989)', 'Nowhere (1997)', 'Crime and Punishment in Suburbia (2000)', 'In Crowd The (2000)']
5699	M	35	15	94706	Drama	90	90	14.40	['Double Happiness (1994)', 'Aime & Jaguar (1999)', 'Last Days The (1998)', 'Faces (1968)']
4612	F	18	4	94702	Drama	90	90	13.77	['Trial The (Le Procs) (1963)', 'Kika (1993)', 'Quatermass II (1957)', 'Blue Collar (1978)']
4430	F	25	0	94403	Drama	90	90	14.45	['Man Facing Southeast (Hombre Mirando al Sudeste) (1986)', 'Cry the Beloved Country (1995)', 'Naked (1993)', 'Faces (1968)']
5268	F	25	2	68502	Drama	90	90	13.68	['Johns (1996)', 'My Life So Far (1999)', 'Traveller (1997)', 'Filth and the Fury The (2000)']
4044	F	35	3	95826	Drama	90	90	14.72	['For All Mankind (1989)', 'Sanjuro (1962)', 'Godfather The (1972)', "Billy's Hollywood Screen Kiss (1997)"]
4922	M	18	17	98121	Drama	90	90	14.84	['Ilsa She Wolf of the SS (1974)', 'Georgia (1995)', 'Cleo From 5 to 7 (Clo de 5  7) (1962)', 'Surf Nazis Must Die (1987)']
4047	M	18	4	30606	Drama	90	90	14.08	['Sleepaway Camp (1983)', 'Grateful Dead (1995)', 'Cure The (1995)', 'Underground (1995)']
4040	M	25	20	75006	Drama	90	90	14.06	['Grateful Dead (1995)', 'Little Nemo', 'Illuminata (1998)', 'Barenaked in America (1999)']
4041	M	18	3	48005	Drama	90	90	14.01	['Source The (1999)', 'Six-String Samurai (1998)', 'Julien Donkey-Boy (1999)', 'Quatermass II (1957)']
4042	M	35	15	94002	Drama	90	90	14.25	['Othello (1952)', 'Barenaked in America (1999)', 'Ilsa She Wolf of the SS (1974)', 'Amazing Panda Adventure The (1995)']
4043	F	25	15	94002	Drama	90	90	14.25	['Last Summer in the Hamptons (1995)', 'Splendor (1999)', 'Two Family House (2000)', 'Love in the Afternoon (1957)']
4048	F	35	1	89431	Comedy	90	90	13.17	["God Said 'Ha!' (1998)", 'Police Story 4', 'Fun and Fancy Free (1947)', 'Lawn Dogs (1997)']
4049	M	45	11	33133	Drama	90	90	13.87	['Taste of Cherry (1997)', 'Perfect Blue (1997)', 'Trixie (1999)', 'When Night Is Falling (1995)']
4438	M	50	0	11947	Drama	90	90	14.29	['Visitors The (Les Visiteurs) (1993)', 'Steal Big Steal Little (1995)', 'Sleepaway Camp (1983)', 'Onegin (1999)']
5969	M	45	13	77706	Drama	40	50	14.20	['Bandits (1997)', 'Ilsa She Wolf of the SS (1974)', 'Grateful Dead (1995)', 'Wife The (1995)']
5960	F	45	0	70460	Drama	90	90	13.94	['Steal Big Steal Little (1995)', 'Farinelli', 'Across the Sea of Time (1995)', 'Filth and the Fury The (2000)']
5961	F	45	0	78757	Drama	90	90	13.84	['Ilsa She Wolf of the SS (1974)', 'Deterrence (1998)', 'Free Enterprise (1998)', 'Visitors The (Les Visiteurs) (1993)']
5962	M	35	7	80221	Drama	90	70	14.26	['For All Mankind (1989)', 'Bandits (1997)', 'Sanjuro (1962)', 'Godfather The (1972)']
5963	M	25	15	02140	Drama	90	90	14.17	['Real Blonde The (1997)', 'Head On (1998)', 'Third Miracle The (1999)', 'Hype! (1996)']
5964	M	18	5	97202	Drama	90	90	13.59	["Blood For Dracula (Andy Warhol's Dracula) (1974)", 'Harmonists The (1997)', 'Angel on My Shoulder (1946)', 'Monsieur Verdoux (1947)']
5965	M	25	17	77449	Drama	90	90	13.85	["Some Mother's Son (1996)", 'Bandits (1997)', 'Jude (1996)', "I'm the One That I Want (2000)"]
5966	F	35	9	10021	Drama	90	90	14.32	['Barenaked in America (1999)', 'Free Enterprise (1998)', 'All the Vermeers in New York (1990)', 'Beyond the Mat (2000)']
4921	F	25	15	92507	Drama	90	90	14.52	['Barenaked in America (1999)', "Besieged (L' Assedio) (1998)", 'Alan Smithee Film', 'Idiots The (Idioterne) (1998)']
2288	M	1	10	13066	Drama	90	90	14.28	['Illuminata (1998)', 'Inferno (1980)', 'Nil By Mouth (1997)', 'Slipper and the Rose The (1976)']
2289	F	50	1	52002	Drama	90	80	14.04	['For All Mankind (1989)', 'Circus The (1928)', 'Shawshank Redemption The (1994)', 'Bandits (1997)']
3667	F	1	10	10706	Drama	90	90	14.21	['Alien Escape (1995)', "Relax... It's Just Sex (1998)", 'Six-String Samurai (1998)', 'Light of Day (1987)']
3666	M	45	0	68144	Drama	90	75	14.45	['Sanjuro (1962)', 'Shawshank Redemption The (1994)', 'For All Mankind (1989)', 'Anne Frank Remembered (1995)']
