Gender	Age	Occupation	Avg Movie Rating	RMSE	Avg Movie Age	Types
M	35	tradesman/craftsman	4.27034786844	0.868358442258	36.4	['Drama', 'Action', 'Comedy', 'Thriller', 'War']
F	25	executive/managerial	4.28790479201	0.643105515582	34.68	['Drama', 'Action', 'Thriller', 'Crime', 'War']
F	45	academic/educator	4.3664854177	0.69791945087	46.18	['Drama', 'Thriller', 'Comedy', 'Film-Noir', 'Adventure']
M	35	self-employed	4.36428478797	0.575746883254	49.92	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
M	56	writer	4.38898780261	1.00128952319	50.22	['Drama', 'Thriller', 'War', 'Film-Noir', 'Comedy']
F	50	self-employed	4.05009841895	1.11524239227	35.82	['Drama', "Children's", 'Romance', 'Comedy', 'Musical']
M	35	self-employed	4.40978643588	0.884817379426	45.0	['Drama', 'Film-Noir', 'Comedy', 'War', 'Thriller']
M	25	programmer	4.33201220307	0.661966174576	37.84	['Drama', 'War', 'Comedy', 'Action', 'Adventure']
F	18	college/grad student	4.22628286656	0.572664539738	26.0	['Drama', 'Comedy', 'Thriller', 'Action', 'Crime']
M	25	college/grad student	4.3510849694	1.00683869438	37.04	['Drama', 'Comedy', 'Documentary', 'Romance', 'Mystery']
M	18	college/grad student	4.31621840061	0.483828913303	28.74	['Drama', 'Action', 'Thriller', 'Comedy', 'Adventure']
F	25	other	4.37072968491	0.949630866957	54.64	['Drama', 'Comedy', 'Film-Noir', 'Thriller', 'Crime']
M	45	technician/engineer	4.3880901397	0.769525331104	45.02	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Mystery']
M	25	sales/marketing	4.364478713	0.76241229782	41.96	['Drama', 'War', 'Comedy', 'Action', 'Adventure']
M	56	farmer	4.32665959703	0.596193111118	32.48	['Drama', 'Action', 'War', 'Comedy', 'Adventure']
F	50	executive/managerial	4.13898834114	1.35365532611	32.72	['Drama', 'Comedy', 'War', 'Romance', 'Musical']
F	18	college/grad student	4.25273260464	0.701426622997	39.06	['Drama', 'Comedy', 'Documentary', 'Mystery', 'Film-Noir']
M	25	academic/educator	4.13035316203	0.810988656817	37.02	['Drama', 'Comedy', 'Romance', 'Crime', 'War']
M	50	academic/educator	4.36099063423	0.771275517178	36.2	['Drama', 'Comedy', 'Thriller', 'Animation', 'War']
F	18	customer service	4.17988099476	1.00975572564	22.52	['Drama', 'Comedy', 'Thriller', 'Action', 'Crime']
M	50	executive/managerial	4.41309534075	1.05258190501	51.54	['Drama', 'Thriller', 'Crime', 'Comedy', 'Film-Noir']
F	25	lawyer	4.3115771618	0.560261241905	47.56	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
M	35	technician/engineer	4.30262033079	1.25420867773	28.84	['Drama', 'Comedy', 'Documentary', 'Crime', 'Thriller']
M	18	college/grad student	4.30359565	1.05319111659	28.88	['Drama', 'Comedy', 'Action', 'Adventure', 'Animation']
F	35	academic/educator	4.29161011721	0.912870498244	52.16	['Drama', 'Film-Noir', 'Crime', 'War', 'Thriller']
F	25	academic/educator	4.31549546632	0.864017016104	41.36	['Drama', 'Comedy', 'Documentary', 'Animation', 'Film-Noir']
M	25	other	4.16781911216	0.848894915872	31.8	['Drama', 'Comedy', 'Action', 'Romance', 'Crime']
M	35	retired	4.39359932468	0.729057539295	41.74	['Drama', 'Thriller', 'Crime', 'Comedy', 'War']
F	18	college/grad student	4.31707195411	0.986785974994	39.5	['Drama', 'Comedy', 'Adventure', 'Action', 'Romance']
M	25	technician/engineer	4.19652090743	0.870444553257	35.5	['Drama', 'Comedy', 'Action', 'War', 'Romance']
F	25	technician/engineer	4.04059210061	0.826817457535	34.02	['Drama', 'Romance', 'Comedy', 'War', 'Musical']
M	35	technician/engineer	4.1676913722	0.560695394279	23.16	['Action', 'Drama', 'Comedy', 'Thriller', 'Sci-Fi']
F	35	academic/educator	4.27905386929	0.899803881089	39.58	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
M	1	K-12 student	3.74954462659	1.53416840361	25.34	['Comedy', 'Drama', 'Action', 'Romance', 'Sci-Fi']
M	25	artist	4.14480826475	0.784971365864	25.4	['Drama', 'Comedy', 'Action', 'Thriller', 'Adventure']
F	18	college/grad student	4.27148066355	1.00942504011	29.24	['Drama', 'Comedy', 'Documentary', 'Romance', 'Crime']
M	18	academic/educator	4.11976974499	0.974812137401	36.44	['Action', 'Drama', 'Comedy', 'Western', 'War']
M	18	college/grad student	4.38312990256	0.868801956969	49.4	['Drama', 'Comedy', 'Film-Noir', 'War', 'Thriller']
M	18	college/grad student	4.08913012427	0.943413729929	27.86	['Drama', 'Comedy', 'Documentary', 'Crime', 'Romance']
M	25	programmer	4.35989405332	0.952827514087	36.16	['Drama', 'Comedy', 'Action', 'War', 'Crime']
F	35	technician/engineer	4.29138862409	1.08052013781	41.4	['Drama', 'Comedy', 'Thriller', 'Romance', 'Musical']
M	56	other	4.33335178369	0.928895399418	42.78	['Drama', 'Comedy', 'Romance', 'Thriller', 'Crime']
M	56	executive/managerial	4.345116869	0.711094676365	41.98	['Drama', 'Action', 'War', 'Crime', 'Comedy']
F	1	K-12 student	4.1841716681	1.36322052681	22.28	['Drama', 'Action', 'Comedy', 'Adventure', 'Thriller']
M	18	programmer	4.15419555343	1.12445767587	52.48	['Drama', 'Comedy', 'Horror', 'Crime', 'Action']
M	25	sales/marketing	4.3534164859	0.80503500116	38.84	['Drama', 'Comedy', 'War', 'Documentary', 'Film-Noir']
M	45	executive/managerial	4.21242941697	1.07985124414	26.7	['Drama', 'Comedy', 'Action', 'War', 'Romance']
F	18	college/grad student	4.27233592266	0.858873057489	37.66	['Drama', 'War', 'Thriller', 'Crime', 'Action']
M	35	other	4.41131758904	1.01365011791	47.62	['Drama', 'Comedy', 'Thriller', 'Adventure', 'Crime']
M	18	college/grad student	4.24256647172	0.969852889251	27.56	['Drama', 'Comedy', 'Crime', 'Thriller', 'Action']
M	35	artist	4.37905146682	0.781585240755	29.84	['Drama', 'Comedy', 'Action', 'Animation', 'War']
M	35	technician/engineer	4.23127112035	0.623737513656	26.16	['Drama', 'Comedy', 'Action', 'Adventure', 'Animation']
M	25	sales/marketing	4.21363691413	0.594673512589	33.8	['Drama', 'Action', 'Comedy', 'Adventure', 'Sci-Fi']
M	25	artist	4.21307866151	0.833571494383	26.12	['Action', 'Drama', 'Thriller', 'Comedy', 'Sci-Fi']
F	25	self-employed	4.2510649844	0.787257862727	26.72	['Drama', 'Action', 'War', 'Comedy', 'Adventure']
M	50	programmer	4.34392960109	0.6320717597	44.1	['Drama', 'War', 'Action', 'Comedy', 'Crime']
M	25	programmer	4.30051990696	0.792002567848	36.2	['Drama', 'Comedy', 'Thriller', 'Crime', 'War']
M	25	other	4.28591728084	1.17868433537	31.18	['Drama', 'Action', 'War', 'Adventure', 'Comedy']
M	25	customer service	4.2971482985	0.820302351244	42.64	['Drama', 'Action', 'Comedy', 'War', 'Crime']
F	25	doctor/health care	4.11594371891	1.05861382314	31.36	['Drama', 'Comedy', 'Romance', 'War', 'Crime']
M	18	college/grad student	4.32144716294	0.956767404263	43.7	['Drama', 'Comedy', 'Action', 'Documentary', 'War']
M	25	other	4.32861568968	1.236930167	39.04	['Drama', 'Comedy', 'Action', 'Thriller', 'Adventure']
M	25	college/grad student	3.77133441753	0.935017097081	29.82	['Comedy', 'Drama', 'Action', 'Romance', 'Adventure']
M	35	customer service	4.25861108209	0.861399972607	36.48	['Drama', 'Action', 'War', 'Thriller', 'Adventure']
M	25	artist	4.29403038215	0.619423257482	36.98	['Drama', 'Documentary', 'Crime', 'Thriller', 'Action']
M	45	sales/marketing	4.39057894444	0.666371787155	25.08	['Drama', 'Comedy', 'Romance', 'Documentary', 'Thriller']
M	25	college/grad student	4.29680723548	0.863448649915	42.56	['Drama', 'War', 'Action', 'Comedy', 'Adventure']
F	35	programmer	4.38752052545	0.875989770382	46.48	['Drama', 'Comedy', 'Romance', 'Thriller', 'War']
F	25	programmer	4.29965925035	0.873031974953	30.64	['Drama', 'Action', 'Thriller', 'War', 'Crime']
M	25	writer	4.31901985876	1.08526968242	42.8	['Drama', 'Comedy', 'War', 'Adventure', 'Thriller']
M	35	executive/managerial	4.30263377694	0.658452259048	41.34	['Drama', 'Comedy', 'Thriller', 'Mystery', 'Animation']
F	35	other	4.34587251829	0.553626037321	40.24	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
M	18	college/grad student	4.32396344687	0.639378875501	35.74	['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']
F	35	customer service	4.22013233217	0.826354218379	33.12	['Drama', 'Comedy', 'Romance', 'Documentary', 'Musical']
F	45	doctor/health care	4.34516036655	0.587245999906	35.28	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
F	35	other	4.32464902808	0.583957827291	46.96	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
F	56	retired	4.30284146398	1.24866403961	40.5	['Drama', 'Comedy', 'War', 'Action', 'Thriller']
M	56	retired	4.11093036351	0.466223383453	38.02	['Drama', 'Romance', 'Musical', "Children's", 'Comedy']
F	45	other	4.33605925672	0.681420510664	39.2	['Drama', 'Thriller', 'Documentary', 'Crime', 'Comedy']
M	56	retired	4.02692795938	1.47711787631	23.4	['Action', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure']
F	35	doctor/health care	4.33947171958	0.600859966395	36.44	['Drama', 'Action', 'Comedy', 'War', 'Thriller']
M	35	lawyer	4.33021020438	0.740519161219	41.9	['Drama', 'Comedy', 'Film-Noir', 'Thriller', 'Crime']
M	25	academic/educator	4.32807844616	0.702587264935	43.02	['Drama', 'War', 'Comedy', 'Adventure', 'Thriller']
M	18	college/grad student	4.27642567019	1.07374811856	25.94	['Drama', 'Comedy', 'Action', 'Documentary', 'Adventure']
M	18	college/grad student	4.32005416192	0.823409879009	35.94	['Drama', 'War', 'Thriller', 'Crime', 'Comedy']
M	35	writer	4.35237999091	1.00980605818	44.0	['Drama', 'Comedy', 'Film-Noir', 'Romance', 'Crime']
F	18	clerical/admin	4.31992915929	0.675726778308	23.34	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
M	18	academic/educator	4.16633503722	0.993093739408	27.98	['Drama', 'Action', 'Thriller', 'War', 'Adventure']
F	35	other	4.07372415101	1.10769114821	37.66	['Drama', 'Romance', 'Comedy', 'Musical', "Children's"]
M	25	college/grad student	4.32973984653	0.40109233088	46.76	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
M	18	other	4.28807142701	0.872665542104	24.32	['Drama', 'Comedy', 'Action', 'Documentary', 'Sci-Fi']
M	35	clerical/admin	4.38487962062	0.759271242981	54.66	['Drama', 'Comedy', 'Adventure', 'War', 'Action']
M	35	writer	4.33204290157	1.24845737963	59.32	['Comedy', 'Drama', 'Romance', 'Film-Noir', 'Thriller']
M	35	clerical/admin	3.4251883746	0.852460982499	26.4	['Drama', 'Comedy', 'Romance', 'Documentary', 'Mystery']
M	25	artist	4.23757329326	1.1209780863	37.66	['Drama', 'Comedy', 'Thriller', 'Action', 'Adventure']
F	45	other	4.18165477889	1.35047737011	31.64	['Drama', 'Comedy', 'Thriller', 'Action', 'Romance']
F	45	self-employed	4.14079173838	1.08301084463	52.22	['Comedy', 'Drama', 'Romance', 'Musical', 'Thriller']
M	25	writer	4.33978378378	0.786837710889	46.4	['Drama', 'Comedy', 'Thriller', 'Documentary', 'War']
M	56	other	4.36316736653	0.632730938234	57.66	['Drama', 'Comedy', 'War', 'Thriller', 'Horror']
M	56	retired	4.36637439109	0.54970037086	40.72	['Drama', 'War', 'Action', 'Comedy', 'Adventure']
M	25	sales/marketing	4.07325902183	1.69159253437	25.34	['Action', 'Thriller', 'Drama', 'Sci-Fi', 'Adventure']
F	56	other	4.28268615145	1.11836640596	42.96	['Drama', 'Action', 'War', 'Adventure', 'Thriller']
M	1	K-12 student	4.27821619618	1.04641578473	34.98	['Drama', 'Comedy', 'Action', 'Adventure', 'War']
F	45	doctor/health care	4.40012393577	0.434832528296	45.72	['Drama', 'Comedy', 'Thriller', 'Crime', 'War']
M	35	writer	4.23422196124	1.33760065515	34.88	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
F	45	programmer	4.39260371179	0.545745798612	48.32	['Drama', 'Thriller', 'Comedy', 'Film-Noir', 'Crime']
M	25	customer service	4.29716662159	0.875174630899	39.12	['Drama', 'Comedy', 'War', 'Adventure', 'Thriller']
M	18	college/grad student	4.29275566023	0.86694636173	29.2	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
M	25	scientist	4.35629552549	0.988021015777	51.58	['Drama', 'Comedy', 'Thriller', 'Romance', 'War']
M	45	executive/managerial	4.30519446066	0.673355422829	41.52	['Drama', 'Documentary', 'Crime', 'Comedy', 'Thriller']
M	45	technician/engineer	4.37816868227	0.43118255057	46.5	['Drama', 'War', 'Thriller', 'Action', 'Adventure']
M	18	other	4.00146778218	1.79482413588	27.7	['Drama', 'Comedy', 'Action', 'Documentary', 'Romance']
M	25	executive/managerial	4.32152187337	0.951982509994	48.92	['Drama', 'Comedy', 'Documentary', 'Film-Noir', 'Crime']
M	35	executive/managerial	4.32511781939	0.464088499527	45.42	['Drama', 'Comedy', 'War', 'Thriller', 'Animation']
F	25	executive/managerial	4.24859106529	1.19176071736	33.28	['Drama', 'Comedy', 'War', 'Romance', 'Crime']
M	25	sales/marketing	4.18324951294	0.989565674765	22.94	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
M	45	artist	4.17833711082	1.1375270307	31.48	['Drama', 'Documentary', 'Comedy', 'Thriller', 'Mystery']
M	18	artist	4.2916045234	0.823495603857	37.46	['Drama', 'Adventure', 'Comedy', 'Action', 'War']
M	35	executive/managerial	4.32443088988	0.668128914811	36.96	['Drama', 'Comedy', 'War', 'Thriller', 'Film-Noir']
F	18	college/grad student	3.9979174454	0.744062356082	33.64	['Drama', 'Comedy', 'Romance', 'Animation', "Children's"]
M	25	programmer	4.22785673082	0.916278568423	43.28	['Drama', 'Comedy', 'Documentary', 'Film-Noir', 'War']
M	25	academic/educator	4.39224864258	0.926966995467	53.8	['Drama', 'Comedy', 'Film-Noir', 'Thriller', 'Mystery']
M	35	writer	4.3885188269	0.595038312306	44.28	['Drama', 'Comedy', 'Thriller', 'War', 'Documentary']
M	25	programmer	4.32567983581	0.635613908817	49.36	['Drama', 'Comedy', 'Adventure', 'Thriller', 'Documentary']
M	35	self-employed	4.3063670412	0.887189914915	34.4	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
F	25	technician/engineer	4.36042689242	1.11622147198	43.76	['Drama', 'Comedy', 'Romance', 'Thriller', 'Film-Noir']
M	35	artist	4.2751752121	0.710057796033	50.56	['Drama', 'Comedy', 'Documentary', 'Romance', 'Mystery']
F	25	unemployed	4.37880732086	0.545589670228	46.28	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
M	25	executive/managerial	4.28864968514	0.642071602979	42.58	['Drama', 'Comedy', 'War', 'Thriller', 'Action']
M	25	sales/marketing	4.37115810916	0.989824919364	46.76	['Drama', 'Crime', 'Thriller', 'Comedy', 'Adventure']
M	18	college/grad student	4.06182444062	0.935976035991	26.02	['Drama', 'Comedy', 'Action', 'Thriller', 'War']
M	25	technician/engineer	4.29522545581	0.83754757907	37.34	['Drama', 'Crime', 'Documentary', 'Action', 'Thriller']
F	18	other	4.35307976069	0.619296186572	45.08	['Drama', 'Comedy', 'Romance', 'Animation', 'Adventure']
F	45	academic/educator	4.42805326701	0.874645619337	43.78	['Drama', 'Comedy', 'War', 'Action', 'Film-Noir']
M	25	college/grad student	4.31383577053	1.08811437832	43.54	['Drama', 'Documentary', 'Comedy', 'Thriller', 'Crime']
F	25	artist	4.31198253116	0.728529540822	41.24	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Romance']
M	1	K-12 student	4.28783773889	0.596829011007	57.56	['Drama', 'Comedy', 'War', 'Action', 'Thriller']
F	50	artist	4.27322840357	0.57734660833	45.52	['Drama', 'Documentary', 'Comedy', 'War', 'Thriller']
M	50	tradesman/craftsman	4.31664697469	0.783540389961	41.62	['Drama', 'Action', 'War', 'Adventure', 'Comedy']
M	35	technician/engineer	4.31780443941	0.899740066641	27.6	['Drama', 'Crime', 'Thriller', 'Documentary', 'Comedy']
F	45	academic/educator	4.31490280778	0.771596230257	37.0	['Drama', 'Comedy', 'War', 'Action', 'Adventure']
F	25	clerical/admin	4.31525318422	0.859560505134	47.36	['Drama', 'Comedy', 'Romance', 'Documentary', 'War']
F	35	doctor/health care	4.41458265671	0.680831046409	43.4	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
M	25	unemployed	4.35957475441	0.577668495876	46.86	['Drama', 'Thriller', 'War', 'Film-Noir', 'Action']
M	35	other	4.30792482077	0.907359566374	36.86	['Drama', 'Action', 'War', 'Comedy', 'Crime']
M	35	college/grad student	4.33856621716	0.925933654933	53.5	['Drama', 'Comedy', 'War', 'Romance', 'Thriller']
F	45	technician/engineer	4.27007859697	0.763339611969	39.56	['Thriller', 'Drama', 'Comedy', 'Action', 'Adventure']
F	35	technician/engineer	4.27127395902	0.670131319176	36.02	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
M	35	writer	4.1504803947	0.597069092489	28.3	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
M	18	college/grad student	4.2431126583	1.06918957626	25.14	['Drama', 'Comedy', 'Romance', 'Action', 'Thriller']
F	50	other	3.90736984449	1.45402667696	36.3	['Drama', 'Comedy', 'Romance', 'Documentary', 'War']
M	25	lawyer	4.35479540015	0.924266178709	50.44	['Drama', 'Comedy', 'Thriller', 'War', 'Documentary']
M	25	sales/marketing	4.34196880358	0.672965522201	28.78	['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']
M	18	self-employed	4.03687804878	1.65361846287	28.02	['Drama', 'Comedy', 'Documentary', 'Action', 'Animation']
M	45	executive/managerial	4.31864911606	0.734995913274	48.12	['Drama', 'Comedy', 'War', 'Film-Noir', 'Thriller']
M	35	other	4.26026516673	0.554344516891	40.2	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
F	25	academic/educator	4.32223289572	0.613953662378	45.1	['Comedy', 'Drama', 'Romance', 'Animation', 'Thriller']
M	35	executive/managerial	4.16709895186	1.12123416869	37.72	['Drama', 'Comedy', 'Western', 'Horror', 'Thriller']
F	25	writer	4.28014986112	1.74449077306	52.68	['Drama', 'Comedy', 'Thriller', 'War', 'Film-Noir']
F	25	other	4.35245246388	0.887209050135	32.06	['Drama', 'Comedy', 'Crime', 'Animation', 'Documentary']
M	56	executive/managerial	4.33954352695	0.558459351438	26.26	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	25	other	4.40885776856	0.536131924743	43.0	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
M	25	writer	4.3657079646	0.671209808451	43.04	['Drama', 'Thriller', 'Comedy', 'Documentary', 'Crime']
M	25	technician/engineer	3.98638453729	0.778803667712	31.06	['Action', 'Drama', 'Comedy', 'Adventure', 'Sci-Fi']
F	1	K-12 student	4.15915064681	0.707456184091	40.78	['Drama', 'Romance', 'Comedy', 'Musical', 'Thriller']
M	45	tradesman/craftsman	4.09820193638	1.36857612358	34.56	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
F	35	homemaker	4.36711366539	0.924819512583	37.88	['Drama', 'Comedy', 'War', 'Documentary', 'Animation']
F	18	college/grad student	4.15493736183	0.501109382013	23.58	['Drama', 'Comedy', 'Documentary', 'Romance', 'Animation']
F	25	technician/engineer	4.31588018543	1.03473362058	50.36	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	25	customer service	4.33344898172	0.988194302594	43.52	['Drama', 'War', 'Action', 'Comedy', 'Adventure']
F	25	scientist	4.38885112169	0.488982561415	45.1	['Drama', 'Comedy', 'Film-Noir', 'Thriller', 'Romance']
M	1	K-12 student	4.11657363675	0.606939955361	42.46	['Drama', 'Documentary', 'Comedy', 'Romance', 'War']
F	50	academic/educator	4.0435770003	1.30531309698	29.86	['Drama', "Children's", 'Animation', 'Comedy', 'Romance']
M	56	doctor/health care	4.39727465705	0.499661810018	45.68	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
M	45	lawyer	4.35000351939	0.74740178067	48.2	['Drama', 'Comedy', 'War', 'Thriller', 'Film-Noir']
M	50	artist	4.35486924209	0.563512987931	44.42	['Drama', 'War', 'Comedy', 'Thriller', 'Action']
M	35	tradesman/craftsman	4.39473083073	0.540189255089	35.88	['Drama', 'Comedy', 'War', 'Documentary', 'Animation']
M	25	writer	4.35807793943	0.571877327086	43.66	['Drama', 'Comedy', 'Thriller', 'Crime', 'Film-Noir']
F	1	K-12 student	3.96463437097	0.781135315179	21.82	['Drama', 'Comedy', 'Romance', 'Action', 'Documentary']
M	35	technician/engineer	3.99242348917	1.26233836925	24.86	['Action', 'Drama', 'Thriller', 'War', 'Adventure']
M	56	other	4.3688443907	0.787416883964	35.08	['Drama', 'Thriller', 'Comedy', 'Documentary', 'Crime']
M	50	lawyer	4.18670297254	0.739312082397	48.74	['Drama', 'Action', 'Thriller', 'Comedy', 'Sci-Fi']
M	35	unemployed	3.30678220297	0.866247710251	20.74	['Comedy', 'Drama', 'Horror', 'Romance', 'Documentary']
M	35	academic/educator	4.41278483092	0.467803034854	47.6	['Drama', 'Adventure', 'Action', 'Comedy', 'War']
M	25	other	4.3563620043	0.666445671004	44.84	['Drama', 'War', 'Comedy', 'Thriller', 'Film-Noir']
M	35	other	4.29592744526	1.26398450384	49.76	['Drama', 'Thriller', 'Action', 'Adventure', 'Comedy']
M	18	unemployed	4.3341946297	0.555270755792	27.22	['Drama', 'Comedy', 'Animation', 'Documentary', 'Action']
M	45	other	4.36819583412	0.485686271864	31.34	['Drama', 'Comedy', 'Action', 'Thriller', 'Adventure']
M	18	programmer	4.08533537009	0.74891344413	26.08	['Action', 'Comedy', 'Drama', 'Adventure', 'Thriller']
M	25	technician/engineer	4.35308884806	0.581187853865	31.36	['Drama', 'Action', 'Comedy', 'Documentary', 'Adventure']
F	35	academic/educator	4.36378871447	0.590244846163	43.12	['Drama', 'War', 'Action', 'Crime', 'Adventure']
M	18	college/grad student	4.35530162105	0.77506935727	42.68	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Film-Noir']
M	50	lawyer	4.33715956082	1.37997936945	44.58	['Drama', 'Comedy', 'Action', 'Crime', 'Thriller']
M	1	K-12 student	4.14214527334	0.751702224127	33.9	['Drama', 'Action', 'Romance', 'Comedy', 'War']
M	25	programmer	4.28596087457	0.875251734999	30.78	['Drama', 'War', 'Action', 'Thriller', 'Crime']
M	18	college/grad student	4.21563215691	1.16974126693	25.0	['Drama', 'Comedy', 'Action', 'Adventure', 'Documentary']
F	45	academic/educator	4.31887858007	0.99298124389	45.34	['Drama', 'Comedy', 'Romance', 'War', 'Animation']
M	45	programmer	4.38063212498	0.486181291555	46.16	['Drama', 'Thriller', 'War', 'Crime', 'Adventure']
M	18	technician/engineer	4.34159161467	0.589074534249	37.76	['Drama', 'Comedy', 'Thriller', 'War', 'Film-Noir']
M	18	customer service	4.3186247216	0.587832667953	31.74	['Drama', 'Comedy', 'War', 'Crime', 'Action']
F	45	academic/educator	4.36412886865	0.740709375145	40.46	['Drama', 'Comedy', 'War', 'Documentary', 'Thriller']
F	25	other	4.34504271583	1.02716011392	40.62	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	45	other	4.2132264916	0.807586991957	24.8	['Drama', 'Action', 'Adventure', 'Comedy', 'Thriller']
M	56	self-employed	4.30318757839	1.42049719973	37.52	['Drama', 'Thriller', 'War', 'Crime', 'Sci-Fi']
M	18	other	3.89809688581	1.3860784425	22.12	['Action', 'Drama', 'Comedy', 'Thriller', 'Romance']
F	35	other	4.26244685876	0.690339412111	30.54	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	18	writer	4.35658398535	1.13187748862	30.06	['Drama', 'Comedy', 'Romance', 'Action', 'Documentary']
M	50	technician/engineer	3.23110843856	0.549354581116	30.18	['Horror', 'Comedy', 'Drama', 'Action', 'Thriller']
M	18	writer	4.30884456016	0.877926661717	28.46	['Drama', 'Action', 'Comedy', 'Adventure', 'Animation']
M	25	sales/marketing	4.3310143801	0.688141358473	52.56	['Drama', 'War', 'Film-Noir', 'Documentary', 'Comedy']
F	18	clerical/admin	4.26591377463	1.38930844989	31.2	['Drama', 'Action', 'War', 'Thriller', 'Comedy']
M	25	executive/managerial	4.35903944857	0.96311857398	37.52	['Drama', 'Action', 'Comedy', 'Adventure', 'Thriller']
M	18	other	3.67004035192	1.11509398973	32.44	['Horror', 'Action', 'Thriller', 'Sci-Fi', 'Comedy']
M	25	executive/managerial	4.39776915616	1.01955463241	43.52	['Drama', 'War', 'Comedy', 'Film-Noir', 'Thriller']
M	25	executive/managerial	4.14608561228	0.76655620178	39.1	['Drama', 'Sci-Fi', 'Action', 'Horror', 'Thriller']
F	25	sales/marketing	4.02312740911	0.694114437981	30.2	['Drama', 'Comedy', 'Romance', 'Action', 'Thriller']
M	56	technician/engineer	4.29558302789	0.613399788558	34.66	['Drama', 'Action', 'War', 'Comedy', 'Adventure']
M	45	programmer	4.26061072772	1.08587357411	34.54	['Drama', 'Action', 'War', 'Comedy', 'Adventure']
M	1	K-12 student	4.30184492645	0.882247509894	23.64	['Drama', 'Comedy', 'Thriller', 'Crime', 'Animation']
M	1	unemployed	4.26466960352	1.06004823181	28.0	['Drama', 'Action', 'Thriller', 'Adventure', 'Comedy']
M	56	retired	4.17154652271	1.03034325074	36.66	['Drama', 'War', 'Comedy', 'Action', 'Romance']
M	50	self-employed	4.37516005122	0.803265833386	53.3	['Comedy', 'Drama', 'War', 'Thriller', 'Romance']
F	25	homemaker	4.25013528139	0.664719394985	28.66	['Drama', 'Comedy', 'Documentary', 'Crime', 'Action']
M	25	executive/managerial	4.28804653781	0.608163894977	48.94	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Romance']
M	25	other	3.94346351222	1.41171322491	23.84	['Drama', 'Thriller', 'Comedy', 'Action', 'Romance']
M	25	executive/managerial	4.20752971518	1.13415975806	32.2	['Drama', 'Action', 'Comedy', 'War', 'Crime']
M	18	college/grad student	4.07974780018	1.07403733533	31.18	['Drama', 'Comedy', 'Documentary', 'Action', 'Thriller']
M	45	doctor/health care	4.29470725499	0.749775776193	31.7	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
F	25	programmer	4.16669051366	1.25639097719	23.62	['Drama', 'Comedy', 'Documentary', 'Sci-Fi', 'Romance']
M	56	farmer	4.3823310242	0.741208496149	34.72	['Drama', 'Comedy', 'Action', 'Animation', 'Thriller']
M	25	executive/managerial	4.25670527278	0.682368141845	32.3	['Comedy', 'Drama', 'Romance', 'Documentary', 'Animation']
M	18	artist	4.28026216373	0.980729290789	26.58	['Drama', 'Action', 'War', 'Adventure', 'Comedy']
M	25	technician/engineer	4.37516822227	0.774263035969	39.2	['Drama', 'War', 'Action', 'Comedy', 'Thriller']
F	35	homemaker	3.94482469032	1.3842184355	19.98	['Drama', 'Comedy', 'Documentary', 'Romance', 'Thriller']
F	56	doctor/health care	4.27384795191	0.685328134153	37.56	['Drama', 'Comedy', 'Romance', 'Documentary', 'Crime']
M	18	artist	4.30899308224	0.796769840508	51.88	['Drama', 'Comedy', 'Romance', 'Documentary', 'War']
M	18	other	4.23344284442	0.928212517123	36.2	['Drama', 'Action', 'Thriller', 'Adventure', 'War']
F	35	technician/engineer	4.2190154352	0.852628554698	34.06	['Drama', 'Comedy', 'Romance', 'Documentary', "Children's"]
M	25	academic/educator	4.40124823107	0.638198542563	51.52	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'War']
