userID,gender,age,occupation,zip,city,state,movieType,mode,median,improvement
3856,F,35,20,93449,Pismo Beach,CA,Drama,90,90,1
3857,M,18,14,08822,Flemington,NJ,Drama,90,90,3
3854,M,25,14,30340,Atlanta,GA,Drama,90,90,2
3855,M,25,17,20886,Montgomery Village,MD,Drama,90,90,2
3853,M,25,14,92614,Irvine,CA,Drama,90,90,1
3850,M,18,3,92278,Twentynine Palms,CA,Drama,90,90,3
3851,M,25,12,60657,Chicago,IL,Drama,90,90,2
4375,F,25,5,40241,Louisville,KY,Drama,90,90,3
3858,F,45,9,63119,Saint Louis,MO,Drama,90,90,3
3859,M,25,0,89145,Las Vegas,NV,Comedy,90,90,3
3005,M,25,17,94133,San Francisco,CA,Drama,90,90,3
5303,F,56,6,45504,Springfield,OH,Drama,90,60,2
4814,M,18,14,80526,Fort Collins,CO,Drama,90,90,4
3283,M,35,16,66208,Shawnee Mission,KS,Drama,90,90,1
5961,F,45,0,78757,Austin,TX,Drama,90,90,3
3294,M,18,4,78749,Austin,TX,Drama,90,90,3
2898,M,18,4,02453,Waltham,MA,Drama,90,90,1
1567,M,25,12,06511,New Haven,CT,Drama,90,90,1
4477,M,25,7,98908,Yakima,WA,Drama,90,90,5
3004,F,18,4,02138,Cambridge,MA,Comedy,90,90,3
3391,M,18,4,48135,Garden City,MI,Drama,90,90,4
5919,M,18,0,47933,Crawfordsville,IN,Drama,90,70,2
5918,M,25,12,55105,Saint Paul,MN,Drama,90,80,3
5915,M,18,4,58102,Fargo,ND,Drama,90,90,2
5914,M,35,2,91344,Granada Hills,CA,Drama,90,90,1
918,F,45,1,91901,Alpine,CA,Drama,90,90,3
5916,M,50,20,48230,Grosse Pointe,MI,Comedy,90,90,3
5911,F,25,17,80301,Boulder,CO,Drama,90,90,2
5910,F,45,20,10033,New York,NY,Drama,90,90,3
5913,F,18,0,47901,Lafayette,IN,Drama,90,90,3
5912,M,25,1,77064,Houston,TX,Drama,90,90,1
3665,M,25,0,95903,Beale AFB,CA,Drama,90,90,3
456,M,35,0,55105,Saint Paul,MN,Drama,90,90,2
2896,M,18,14,60073,Round Lake,IL,Comedy,90,90,1
199,M,18,4,83706,Boise,ID,Drama,90,90,3
198,M,25,12,55108,Saint Paul,MN,Drama,90,90,3
3664,F,35,1,94043,Mountain View,CA,Drama,90,90,3
195,M,25,12,10458,Bronx,NY,Drama,90,90,2
194,F,1,10,29146,Springfield,SC,Drama,90,90,3
196,F,35,9,94587,Union City,CA,Drama,90,70,4
191,M,18,4,04915,Belfast,ME,Drama,90,90,3
190,M,25,17,55125,Saint Paul,MN,Drama,90,90,0
193,F,45,15,44106,Cleveland,OH,Drama,90,90,2
192,M,18,1,10977,Spring Valley,NY,Drama,90,90,3
1271,F,45,6,54401,Wausau,WI,Drama,90,90,1
3678,M,25,0,06880,Westport,CT,Drama,90,90,1
3679,M,25,4,68108,Omaha,NE,Drama,90,90,2
3427,M,25,14,78267,-,-,Drama,90,80,3
3672,M,35,5,08406,Ventnor City,NJ,Drama,90,90,2
3673,M,25,2,10003,New York,NY,Drama,90,90,3
3670,M,45,14,55123,Saint Paul,MN,Drama,90,80,2
4555,F,18,9,73008,Bethany,OK,Drama,90,90,1
4552,M,25,0,22306,Alexandria,VA,Drama,90,90,1
3677,F,25,12,06906,Stamford,CT,Drama,90,90,4
3674,M,25,20,29205,Columbia,SC,Comedy,90,90,3
3675,M,35,7,06680,-,-,Drama,90,70,3
2543,F,35,0,42420,Henderson,KY,Drama,90,80,3
1454,M,18,4,93117,Goleta,CA,Drama,90,80,3
2541,F,35,5,49424,Holland,MI,Drama,90,90,3
2540,F,45,6,42420,Henderson,KY,Drama,90,90,1
2547,F,35,0,37920,Knoxville,TN,Drama,90,90,4
2546,F,56,13,37931,Knoxville,TN,Drama,90,80,2
2545,M,56,13,37830,Oak Ridge,TN,Drama,90,70,3
1107,F,50,1,02324,Bridgewater,MA,Drama,90,90,2
3006,M,18,4,45750,Marietta,OH,Drama,90,90,2
2549,M,56,13,37938,Knoxville,TN,Drama,90,90,3
2548,F,35,6,37919,Knoxville,TN,Drama,90,70,3
1456,M,25,2,98074,Sammamish,WA,Drama,90,90,1
4031,M,25,0,42445,Princeton,KY,Drama,90,90,5
2380,M,25,4,22903,Charlottesville,VA,Drama,90,90,2
2383,F,25,14,95125,San Jose,CA,Comedy,90,90,2
1457,M,25,1,95472,Sebastopol,CA,Drama,90,90,3
3671,M,25,4,98102,Seattle,WA,Drama,90,90,0
2384,M,35,17,62034,Glen Carbon,IL,Drama,90,90,5
2387,M,25,17,32224,Jacksonville,FL,Drama,90,90,2
3747,M,45,13,89109,Las Vegas,NV,Drama,90,70,3
2389,M,25,16,37922,Knoxville,TN,Drama,90,90,1
1102,M,18,1,55408,Minneapolis,MN,Drama,90,70,3
411,F,45,1,43214,Columbus,OH,Drama,90,90,3
5003,M,35,12,49508,Grand Rapids,MI,Drama,90,90,2
1103,F,45,7,60605,Chicago,IL,Drama,90,90,3
3580,F,18,3,32219,Jacksonville,FL,Drama,90,90,3
3581,M,18,1,57382,Wessington Springs,SD,Drama,90,90,2
2769,M,25,7,20170,Herndon,VA,Drama,90,90,2
2768,M,25,17,90210,Beverly Hills,CA,Drama,90,90,1
3584,M,18,0,76543,Killeen,TX,Drama,90,90,3
5006,M,35,3,48827,Eaton Rapids,MI,Drama,90,80,3
5005,M,45,16,92807,Anaheim,CA,Drama,90,90,0
3587,M,35,3,93611,Clovis,CA,Drama,90,80,2
3588,M,25,2,90068,Los Angeles,CA,Drama,90,90,3
3669,M,25,14,60148,Lombard,IL,Drama,90,90,3
2761,M,35,6,80917,Colorado Springs,CO,Drama,90,90,1
5008,M,25,20,60615,Chicago,IL,Drama,90,90,1
2767,M,25,0,99163,Pullman,WA,Drama,90,90,4
2766,M,45,7,55016,Cottage Grove,MN,Drama,90,90,1
2765,M,50,7,02420,Lexington,MA,Drama,90,80,3
2764,M,25,7,91403,Sherman Oaks,CA,Drama,90,90,0
3676,F,35,12,48109,Ann Arbor,MI,Drama,90,90,1
4260,M,25,16,59079,Shepherd,MT,Drama,90,90,1
2460,F,50,1,36067,Prattville,AL,Drama,90,90,2
903,M,56,13,75165,Waxahachie,TX,Drama,90,80,3
1849,M,35,7,11747,Melville,NY,Drama,90,90,1
4429,M,25,5,85705,Tucson,AZ,Drama,90,70,2
906,M,1,10,71106,Shreveport,LA,Drama,90,80,3
907,F,45,6,92117,San Diego,CA,Drama,90,80,2
904,M,35,20,92308,Apple Valley,CA,Comedy,90,90,4
905,F,45,12,28655,Morganton,NC,Drama,90,90,1
1843,M,25,12,10014,New York,NY,Drama,90,70,2
1842,M,18,4,53190,Whitewater,WI,Drama,90,90,2
1841,M,18,0,95037,Morgan Hill,CA,Drama,90,90,4
1840,M,25,12,11217,Brooklyn,NY,Drama,90,85,3
1847,M,18,4,60047,Lake Zurich,IL,Drama,90,70,3
1846,M,45,12,95051,Santa Clara,CA,Drama,90,70,1
1845,M,25,2,10002,New York,NY,Drama,90,90,3
4425,M,35,7,98607,Camas,WA,Drama,90,90,2
4308,M,25,0,33702,Saint Petersburg,FL,Drama,90,85,3
3250,M,25,4,90069,West Hollywood,CA,Drama,90,90,3
4958,M,18,7,55403,Minneapolis,MN,Drama,90,90,4
4959,M,25,17,23454,Virginia Beach,VA,Drama,90,90,1
2169,M,1,0,95451,Kelseyville,CA,Drama,90,60,2
2168,M,1,10,60202,Evanston,IL,Drama,90,90,2
5402,F,25,0,30102,Acworth,GA,Drama,90,90,3
2165,M,25,7,32836,Orlando,FL,Drama,90,90,3
2164,M,35,0,95826,Sacramento,CA,Drama,90,90,2
2167,F,25,6,95833,Sacramento,CA,Drama,90,90,2
4951,F,35,17,90291,Venice,CA,Drama,90,90,3
2161,F,35,2,95521,Arcata,CA,Drama,90,90,3
4957,M,25,2,48197,Ypsilanti,MI,Drama,90,90,3
4954,M,45,0,92679,Trabuco Canyon,CA,Drama,90,90,2
4955,M,56,13,55804,Duluth,MN,Drama,90,90,2
2617,F,45,15,60081,Spring Grove,IL,Drama,90,90,3
2616,M,35,7,02657,Provincetown,MA,Drama,90,60,2
2615,M,25,7,21029,Clarksville,MD,Drama,90,70,3
2614,M,25,7,15205,Pittsburgh,PA,Drama,90,90,4
2613,M,35,1,92120,San Diego,CA,Drama,90,70,1
2612,F,45,3,94560,Newark,CA,Drama,90,70,3
2611,M,25,3,07719,Belmar,NJ,Drama,90,90,4
2610,M,45,7,48322,West Bloomfield,MI,Drama,90,70,1
3254,F,35,6,95843,Antelope,CA,Drama,90,90,4
4082,M,25,20,79912,El Paso,TX,Drama,90,90,3
2619,M,35,12,95677,Rocklin,CA,Drama,90,90,4
2618,F,18,4,53538,Fort Atkinson,WI,Drama,90,90,1
4541,M,1,10,55427,Minneapolis,MN,Drama,90,90,3
3292,F,50,6,79410,Lubbock,TX,Drama,90,90,2
4083,M,56,14,92630,Lake Forest,CA,Drama,90,90,2
3256,M,25,15,92111,San Diego,CA,Drama,90,90,0
1908,M,56,13,95129,San Jose,CA,Drama,90,90,2
4540,F,25,14,94301,Palo Alto,CA,Drama,90,85,2
1906,F,25,5,91311,Chatsworth,CA,Drama,90,70,2
1907,M,35,17,94804,Richmond,CA,Drama,90,90,3
3296,M,18,14,90292,Marina Del Rey,CA,Drama,90,80,1
1905,F,35,20,94118,San Francisco,CA,Drama,90,90,2
1902,M,25,19,93536,Lancaster,CA,Drama,90,90,2
1903,M,35,0,90401,Santa Monica,CA,Drama,90,90,3
1900,M,56,12,94109,San Francisco,CA,Drama,90,80,4
1901,M,50,7,94024,Los Altos,CA,Drama,90,90,3
3002,M,45,11,90028,Los Angeles,CA,Drama,90,90,1
3453,M,35,7,07981,Whippany,NJ,Drama,90,90,3
3450,M,25,5,78251,San Antonio,TX,Drama,90,90,4
3451,F,25,11,94117,San Francisco,CA,Drama,90,90,4
850,M,35,0,60640,Chicago,IL,Drama,90,90,2
422,M,56,17,55104,Saint Paul,MN,Drama,90,90,2
3454,M,18,0,92122,San Diego,CA,Drama,90,90,4
853,M,25,17,55447,Minneapolis,MN,Drama,90,90,3
3458,M,45,0,02131,Roslindale,MA,Comedy,90,90,2
3459,M,18,4,76266,Sanger,TX,Drama,90,70,2
858,M,35,14,10013,New York,NY,Drama,90,90,4
859,M,25,12,10128,New York,NY,Drama,90,90,3
3863,M,25,0,94558,Napa,CA,Drama,90,80,3
4619,F,25,1,97225,Portland,OR,Drama,90,90,3
471,M,35,7,08904,Highland Park,NJ,Drama,90,85,4
3862,M,25,17,10025,New York,NY,Drama,90,90,3
4546,M,25,7,49686,Traverse City,MI,Drama,90,90,3
4390,M,25,0,11201,Brooklyn,NY,Comedy,90,90,2
4914,F,25,1,02453,Waltham,MA,Drama,90,90,1
425,M,25,12,55303,Anoka,MN,Drama,90,90,1
5082,M,35,1,23185,Williamsburg,VA,Drama,90,90,1
2046,M,35,1,91711,Claremont,CA,Drama,90,90,3
5424,F,35,2,80012,Aurora,CO,Drama,90,90,2
810,M,25,12,98006,Bellevue,WA,Drama,90,90,4
3864,M,50,20,29630,Central,SC,Drama,90,90,2
611,M,35,0,20715,Bowie,MD,Drama,90,90,3
5229,M,25,0,60173,Schaumburg,IL,Drama,90,90,3
5228,M,1,0,75070,McKinney,TX,Drama,90,80,3
5882,M,35,7,60510,Batavia,IL,Drama,90,80,3
5223,M,56,10,11361,Bayside,NY,Drama,90,90,3
5222,M,25,12,94501,Alameda,CA,Drama,90,90,3
5220,M,25,7,91436,Encino,CA,Drama,90,90,4
5227,M,18,10,64050,Independence,MO,Drama,90,90,2
1184,F,25,4,92354,Loma Linda,CA,Drama,90,90,2
5225,M,18,4,55120,Saint Paul,MN,Drama,90,90,2
4265,M,25,12,03060,Nashua,NH,Drama,90,90,4
925,F,35,3,48073,Royal Oak,MI,Drama,90,90,4
817,M,18,4,41076,Newport,KY,Drama,90,90,2
616,M,25,7,94115,San Francisco,CA,Drama,90,70,3
4588,F,25,4,48042,Macomb,MI,Drama,90,90,2
740,M,25,14,24551,Forest,VA,Drama,90,80,4
742,M,18,0,54758,Osseo,WI,Drama,90,90,4
743,F,1,2,60660,Chicago,IL,Drama,90,90,2
744,M,25,17,77007,Houston,TX,Drama,90,90,3
745,M,1,10,90004,Los Angeles,CA,Drama,90,80,3
746,F,18,19,95019,Freedom,CA,Drama,90,90,4
747,M,18,4,98606,Brush Prairie,WA,Drama,90,90,2
748,M,25,0,60098,Woodstock,IL,Drama,90,90,3
749,M,35,18,56303,Saint Cloud,MN,Drama,90,90,3
5107,F,45,0,08081,Sicklerville,NJ,Drama,90,90,4
2912,F,18,4,48104,Ann Arbor,MI,Drama,90,75,3
3063,M,18,4,03106,Hooksett,NH,Drama,90,90,0
3062,M,18,4,03106,Hooksett,NH,Drama,90,90,2
3061,M,45,2,29440,Georgetown,SC,Drama,90,70,3
2913,F,35,20,98119,Seattle,WA,Drama,90,90,2
3067,F,25,0,02148,Malden,MA,Drama,90,90,3
3066,M,18,4,61801,Urbana,IL,Drama,90,90,1
3065,F,18,4,48135,Garden City,MI,Drama,90,90,2
2948,M,18,14,48185,Westland,MI,Drama,90,80,3
2947,F,25,0,02138,Cambridge,MA,Drama,90,90,2
2946,M,35,16,92630,Lake Forest,CA,Drama,90,90,4
2945,F,35,17,89507,Reno,NV,Drama,90,90,2
2944,F,18,4,48104,Ann Arbor,MI,Drama,90,85,2
2943,M,35,12,95864,Sacramento,CA,Drama,90,90,4
2942,F,50,1,93103,Santa Barbara,CA,Drama,90,90,2
2941,M,35,12,98033,Kirkland,WA,Drama,90,90,3
2940,M,25,0,02143,Somerville,MA,Drama,90,90,2
1050,M,25,1,97302,Salem,OR,Drama,90,80,2
1051,F,25,0,60513,Brookfield,IL,Drama,90,85,2
1052,F,35,2,75214,Dallas,TX,Drama,90,90,0
1053,M,35,0,18360,Stroudsburg,PA,Drama,90,90,4
1054,M,1,10,75040,Garland,TX,Drama,90,90,3
1055,M,35,0,91505,Burbank,CA,Drama,90,90,4
1056,M,1,0,48133,Erie,MI,Drama,90,90,3
5350,M,18,5,55344,Eden Prairie,MN,Drama,90,90,4
1058,M,25,1,97321,Albany,OR,Drama,90,90,3
1059,F,25,0,97213,Portland,OR,Drama,90,90,2
2917,M,25,0,60201,Evanston,IL,Drama,90,80,3
2225,M,25,5,96815,Honolulu,HI,Drama,90,90,4
5359,M,18,16,27705,Durham,NC,Drama,90,90,3
5358,M,35,7,10625,White Plains,NY,Drama,90,80,2
1696,M,35,7,95765,Rocklin,CA,Drama,90,90,1
1697,F,18,4,98052,Redmond,WA,Comedy,90,90,2
1694,M,25,12,98116,Seattle,WA,Comedy,90,90,3
1695,M,25,1,97206,Portland,OR,Drama,90,90,3
1692,M,35,20,97333,Corvallis,OR,Drama,90,80,0
1693,M,25,12,98684,Vancouver,WA,Drama,90,90,2
1690,M,35,16,98029,Issaquah,WA,Comedy,90,90,2
1691,F,25,17,85301,Glendale,AZ,Drama,90,80,2
4910,M,18,12,84041,Layton,UT,Drama,90,90,2
5470,M,56,7,20003,Washington,DC,Drama,90,90,2
1791,M,18,4,19146,Philadelphia,PA,Drama,90,90,3
1698,M,35,2,97214,Portland,OR,Drama,90,90,0
1699,F,25,19,98102,Seattle,WA,Drama,90,90,3
1278,M,18,4,98312,Bremerton,WA,Drama,90,90,1
1279,M,35,1,98502,Olympia,WA,Drama,90,90,3
618,M,25,0,74105,Tulsa,OK,Drama,90,90,0
714,M,18,4,76013,Arlington,TX,Drama,90,90,2
4314,M,25,17,79925,El Paso,TX,Drama,90,80,4
5235,M,25,4,14607,Rochester,NY,Drama,90,90,4
4316,M,25,6,75080,Richardson,TX,Drama,90,80,3
1183,M,35,19,94598,Walnut Creek,CA,Drama,90,90,2
612,M,50,7,95020,Gilroy,CA,Drama,90,90,3
713,M,35,7,79912,El Paso,TX,Drama,90,90,3
610,M,25,4,77025,Houston,TX,Drama,90,90,1
1273,M,35,2,19123,Philadelphia,PA,Drama,90,90,2
1274,M,45,7,37343,Hixson,TN,Comedy,90,90,2
1275,M,50,17,39567,Pascagoula,MS,Drama,90,90,3
614,M,35,1,90024,Los Angeles,CA,Drama,90,60,3
615,M,50,17,32951,Melbourne Beach,FL,Drama,90,90,2
2468,M,50,1,44240,Kent,OH,Drama,90,90,3
4157,M,50,18,97321,Albany,OR,Drama,90,70,1
2856,M,35,11,22030,Fairfax,VA,Drama,90,90,4
4380,F,25,1,37153,Rockvale,TN,Drama,90,80,3
3333,M,18,16,29404,Charleston AFB,SC,Drama,90,90,2
1802,M,18,4,22903,Charlottesville,VA,Drama,90,85,2
4816,F,45,6,04240,Lewiston,ME,Drama,90,90,2
4374,M,18,4,43201,Columbus,OH,Drama,90,90,1
3119,M,45,1,37027,Brentwood,TN,Drama,90,90,2
5460,M,18,4,02143,Somerville,MA,Drama,90,60,3
3117,M,35,0,83704,Boise,ID,Drama,90,60,2
3116,M,25,12,98034,Kirkland,WA,Drama,90,90,2
3115,M,35,17,48323,West Bloomfield,MI,Drama,90,90,3
3114,M,18,5,65211,Columbia,MO,Drama,90,90,3
3734,M,18,4,77840,College Station,TX,Drama,90,80,2
5463,M,35,0,53202,Milwaukee,WI,Drama,90,90,2
3111,M,18,4,56520,Breckenridge,MN,Comedy,90,90,2
3110,M,25,0,10002,New York,NY,Drama,90,90,3
1472,M,25,7,90248,Gardena,CA,Drama,90,90,1
1473,M,25,14,06511,New Haven,CT,Drama,90,80,3
1470,M,18,4,94118,San Francisco,CA,Drama,90,90,3
1471,M,25,17,11106,Astoria,NY,Drama,90,90,3
1476,F,18,0,91030,South Pasadena,CA,Drama,90,90,4
1474,M,25,4,98115,Seattle,WA,Drama,90,90,3
1475,F,25,2,75075,Plano,TX,Drama,90,90,3
1478,M,1,10,92620,Irvine,CA,Drama,90,90,3
1479,F,50,2,94501,Alameda,CA,Drama,90,90,2
4087,M,1,4,63376,Saint Peters,MO,Drama,90,80,3
3336,M,35,17,93436,Lompoc,CA,Drama,90,70,2
1304,M,25,14,97203,Portland,OR,Drama,90,90,2
2594,M,35,7,31047,Kathleen,GA,Drama,90,90,1
1306,M,25,3,64068,Liberty,MO,Drama,90,90,2
1307,M,56,13,75703,Tyler,TX,Drama,90,75,3
1300,M,1,10,97201,Portland,OR,Drama,90,80,1
1301,F,25,2,10475,Bronx,NY,Drama,90,90,2
1302,M,18,4,85282,Tempe,AZ,Drama,90,90,0
1303,M,25,19,94111,San Francisco,CA,Drama,90,90,2
3334,M,35,0,09142,-,-,Comedy,90,90,3
1308,M,1,10,75082,Richardson,TX,Drama,90,90,3
1309,M,25,14,76051,Grapevine,TX,Drama,90,70,3
5740,M,25,1,60613,Chicago,IL,Drama,90,90,3
5741,M,50,13,60622,Chicago,IL,Drama,90,70,1
5742,F,25,12,20850,Rockville,MD,Drama,90,90,3
3590,F,18,15,02115,Boston,MA,Drama,90,90,3
5744,F,25,4,66044,Lawrence,KS,Drama,90,90,3
5745,F,18,4,90024,Los Angeles,CA,Drama,90,90,3
5746,M,18,15,94061,Redwood City,CA,Drama,90,90,3
5468,M,25,12,94618,Oakland,CA,Drama,90,90,2
5748,M,25,0,92155,San Diego,CA,Drama,90,90,2
5749,M,25,2,94117,San Francisco,CA,Drama,90,90,2
4226,F,35,6,76021,Bedford,TX,Drama,90,65,3
4227,M,25,19,11414,Howard Beach,NY,Drama,90,90,3
4220,M,35,0,97225,Portland,OR,Drama,90,90,5
491,M,18,4,56043,Hayward,MN,Drama,90,80,4
492,M,25,12,55112,Saint Paul,MN,Drama,90,65,2
3596,F,35,4,19104,Philadelphia,PA,Drama,90,80,3
24,F,25,7,10023,New York,NY,Drama,90,90,2
25,M,18,4,01609,Worcester,MA,Drama,90,80,2
26,M,25,7,23112,Midlothian,VA,Drama,90,90,3
27,M,25,11,19130,Philadelphia,PA,Drama,90,70,4
5582,M,45,1,50011,Ames,IA,Drama,90,80,2
2592,M,50,7,80004,Arvada,CO,Drama,90,90,3
22,M,18,15,53706,Madison,WI,Drama,90,90,3
5581,M,25,0,10016,New York,NY,Drama,90,75,3
3594,M,1,0,02322,Avon,MA,Drama,90,90,1
28,F,25,1,14607,Rochester,NY,Drama,90,90,2
29,M,35,7,33407,West Palm Beach,FL,Drama,90,90,3
5588,F,25,20,60640,Chicago,IL,Drama,90,60,2
3262,M,25,14,55391,Wayzata,MN,Drama,90,90,2
5037,M,35,12,11375,Forest Hills,NY,Drama,90,80,3
4928,F,25,3,92103,San Diego,CA,Drama,90,90,3
5034,F,25,15,62901,Carbondale,IL,Drama,90,90,3
4076,M,25,17,55344,Eden Prairie,MN,Drama,90,90,2
5308,M,56,7,27410,Greensboro,NC,Drama,90,90,1
4467,F,50,6,15333,Fredericktown,PA,Drama,90,90,3
3598,M,56,1,90210,Beverly Hills,CA,Drama,90,90,2
4925,F,35,6,55401,Minneapolis,MN,Drama,50,50,3
3938,M,25,2,92711,Santa Ana,CA,Drama,90,70,3
4415,M,18,0,02215,Boston,MA,Drama,90,90,2
5309,M,25,0,02478,Belmont,MA,Drama,90,70,4
3935,M,35,18,72118,North Little Rock,AR,Drama,90,90,2
5032,M,18,17,02139,Cambridge,MA,Drama,90,90,2
3937,M,56,2,92020,El Cajon,CA,Drama,90,90,3
3183,M,50,7,60510,Batavia,IL,Drama,90,90,2
3931,M,25,5,92117,San Diego,CA,Drama,90,90,0
3930,M,56,3,52240,Iowa City,IA,Drama,90,90,4
3933,F,35,6,48073,Royal Oak,MI,Comedy,90,90,3
2599,M,25,12,53154,Oak Creek,WI,Drama,90,90,2
5264,M,18,4,15217,Pittsburgh,PA,Drama,90,90,3
3265,M,25,15,53704,Madison,WI,Drama,90,90,2
5195,M,35,7,80304,Boulder,CO,Drama,90,75,2
5263,M,35,7,40601,Frankfort,KY,Drama,90,90,2
3069,M,18,4,97470,Roseburg,OR,Comedy,90,90,2
5262,F,25,14,46220,Indianapolis,IN,Drama,90,75,3
4138,M,25,7,91423,Sherman Oaks,CA,Drama,90,80,4
4139,M,56,14,40207,Louisville,KY,Drama,90,80,2
3730,M,25,1,48911,Lansing,MI,Drama,90,70,2
5261,M,35,12,10025,New York,NY,Drama,90,90,3
1877,F,45,20,90069,West Hollywood,CA,Drama,90,80,2
4130,M,35,6,48439,Grand Blanc,MI,Drama,90,90,3
4131,M,45,7,97720,Burns,OR,Drama,90,90,2
3224,F,25,14,93428,Cambria,CA,Drama,90,90,4
5260,M,35,7,78705,Austin,TX,Drama,90,90,3
4134,F,45,12,85283,Tempe,AZ,Drama,90,60,2
1874,M,45,7,95076,Watsonville,CA,Drama,90,80,3
4313,F,25,7,07067,Colonia,NJ,Drama,90,90,3
4137,M,25,7,91941,La Mesa,CA,Drama,90,90,4
3841,M,45,18,26101,Parkersburg,WV,Drama,90,90,4
5693,F,25,4,90034,Los Angeles,CA,Drama,90,80,2
5690,M,18,4,78666,San Marcos,TX,Drama,90,80,3
4436,M,25,12,19067,Morrisville,PA,Drama,90,90,3
3845,M,25,12,94065,Redwood City,CA,Drama,90,90,3
3844,M,18,4,73071,Norman,OK,Drama,90,90,2
3847,M,25,7,12801,Glens Falls,NY,Drama,90,90,2
5301,M,25,17,00693,Vega Baja,PR,Drama,90,90,3
3849,M,35,0,14086,Lancaster,NY,Drama,90,80,4
3848,M,25,15,70809,Baton Rouge,LA,Drama,90,90,0
5698,M,35,14,55418,Minneapolis,MN,Drama,90,90,1
5699,M,35,15,94706,Albany,CA,Drama,90,90,2
4612,F,18,4,94702,Berkeley,CA,Drama,90,70,1
5302,F,1,10,02332,Duxbury,MA,Drama,90,90,1
4465,M,18,4,02148,Malden,MA,Drama,90,70,3
4430,F,25,0,94403,San Mateo,CA,Drama,90,90,2
3917,F,35,9,60618,Chicago,IL,Drama,90,90,2
1600,M,35,7,08234,Egg Harbor Township,NJ,Drama,90,90,1
4433,M,25,0,43081,Westerville,OH,Drama,90,90,2
1065,F,25,0,94402,San Mateo,CA,Drama,90,90,2
4432,M,25,12,21045,Columbia,MD,Drama,90,75,3
5305,F,18,4,95602,Auburn,CA,Drama,90,90,3
5306,F,25,17,92121,San Diego,CA,Drama,90,90,2
4193,M,56,13,93907,Salinas,CA,Drama,90,90,2
4615,M,25,17,61615,Peoria,IL,Drama,90,90,2
5268,F,25,2,68502,Lincoln,NE,Drama,90,90,1
301,M,18,4,61820,Champaign,IL,Drama,90,90,3
4044,F,35,3,95826,Sacramento,CA,Drama,90,90,5
4922,M,18,17,98121,Seattle,WA,Drama,90,90,2
2490,M,25,12,94703,Berkeley,CA,Drama,90,90,3
4040,M,25,20,75006,Carrollton,TX,Drama,90,90,2
4041,M,18,3,48005,Armada,MI,Drama,90,90,3
4042,M,35,15,94002,Belmont,CA,Drama,90,90,2
4043,F,25,15,94002,Belmont,CA,Drama,90,90,2
3648,M,18,4,85210,Mesa,AZ,Comedy,90,80,1
4048,F,35,1,89431,Sparks,NV,Drama,90,90,2
4049,M,45,11,33133,Miami,FL,Comedy,90,90,2
946,M,35,7,48103,Ann Arbor,MI,Drama,90,70,3
5969,M,45,13,77706,Beaumont,TX,Drama,90,60,4
4580,F,56,13,97113,Cornelius,OR,Drama,90,90,3
7,M,35,1,06810,Danbury,CT,Drama,90,90,3
5960,F,45,0,70460,Slidell,LA,Drama,90,90,2
3982,M,56,13,95929,Chico,CA,Drama,90,90,1
5962,M,35,7,80221,Denver,CO,Drama,90,70,3
5963,M,25,15,02140,Cambridge,MA,Drama,90,90,2
5964,M,18,5,97202,Portland,OR,Drama,90,90,3
5965,M,25,17,77449,Katy,TX,Drama,90,90,3
5966,F,35,9,10021,New York,NY,Drama,90,90,3
4921,F,25,15,92507,Riverside,CA,Drama,90,90,1
2288,M,1,10,13066,Fayetteville,NY,Drama,90,90,2
2289,F,50,1,52002,Dubuque,IA,Drama,90,80,2
3667,F,1,10,10706,Hastings On Hudson,NY,Comedy,90,90,4
3666,M,45,0,68144,Omaha,NE,Drama,90,70,3
3661,M,35,12,08852,Monmouth Junction,NJ,Action,90,90,3
3660,M,35,7,15137,North Versailles,PA,Drama,90,90,2
3663,F,35,9,17055,Mechanicsburg,PA,Comedy,90,90,1
2050,F,35,3,99504,Anchorage,AK,Drama,90,90,2
2280,M,56,6,74105,Tulsa,OK,Drama,90,60,3
2281,M,45,11,48104,Ann Arbor,MI,Drama,90,90,3
2282,M,50,2,32117,Daytona Beach,FL,Drama,90,90,2
2283,M,35,18,44708,Canton,OH,Drama,90,80,1
2284,M,25,20,90024,Los Angeles,CA,Drama,90,90,4
2285,F,1,10,13090,Liverpool,NY,Drama,90,90,3
2286,M,35,17,82604,Casper,WY,Drama,90,90,3
2287,M,56,0,06082,Enfield,CT,Drama,90,80,2
974,M,35,19,94930,Fairfax,CA,Drama,90,90,1
348,M,50,7,55110,Saint Paul,MN,Drama,90,90,3
4460,M,25,14,70005,Metairie,LA,Drama,90,90,3
4538,M,25,12,0956456,-,-,Drama,90,70,1
4543,M,25,2,11105,Astoria,NY,Drama,90,80,3
4542,M,35,0,94610,Oakland,CA,Drama,90,90,3
4545,M,25,16,47274,Seymour,IN,Drama,90,90,3
4544,M,56,1,53705,Madison,WI,Drama,90,90,2
4547,M,18,12,02115,Boston,MA,Drama,90,90,3
972,M,45,1,02138,Cambridge,MA,Drama,90,90,2
939,F,25,20,20110,Manassas,VA,Drama,90,80,2
1664,F,18,4,76707,Waco,TX,Drama,90,80,2
4828,F,18,20,60194,Schaumburg,IL,Drama,90,90,2
2578,M,50,7,94107,San Francisco,CA,Drama,90,70,1
2579,M,35,15,91411,Van Nuys,CA,Drama,90,80,4
2576,M,18,17,97030,Gresham,OR,Comedy,90,90,2
2577,M,25,7,77099,Houston,TX,Drama,90,70,3
