Gender	Age	Occupation	Avg Recommended Rating	Avg Seen Rating	RMSE	Avg Movie Age	Types
F	45	other	4.36970298903	3.84293024405	1.01894339346	35.96	['Drama', 'Comedy', 'Thriller', 'War', 'Crime']
M	56	retired	4.12775947594	3.57469941122	1.50859761567	27.3	['Drama', 'Action', 'Comedy', 'Romance', 'Thriller']
F	35	doctor/health care	4.40186596175	3.46589399075	0.570493382562	35.88	['Drama', 'Comedy', 'Thriller', 'Adventure', 'Action']
M	35	lawyer	4.37750816612	3.96618236019	1.1011835062	47.48	['Drama', 'Comedy', 'Film-Noir', 'War', 'Mystery']
M	25	academic/educator	4.34196870186	3.81275614598	0.808900755629	40.02	['Drama', 'War', 'Comedy', 'Thriller', 'Adventure']
M	18	college/grad student	4.18499010748	3.53414211358	1.22569867144	23.1	['Drama', 'Action', 'Comedy', 'Romance', 'War']
M	18	college/grad student	4.36612582781	3.51729061181	0.788088076322	32.34	['Drama', 'War', 'Comedy', 'Thriller', 'Romance']
M	35	writer	4.34038003596	3.57740965681	1.05493774073	41.7	['Drama', 'Comedy', 'Documentary', 'Romance', 'Animation']
F	18	clerical/admin	4.19766773425	3.52803652678	1.03046445843	22.12	['Drama', 'Comedy', 'Documentary', 'Romance', 'Crime']
M	18	academic/educator	4.07599629286	3.5533346174	0.644436005812	22.24	['Drama', 'Action', 'Thriller', 'Romance', 'Adventure']
F	35	other	4.27922698214	3.21146970971	1.18113711934	33.04	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	25	college/grad student	4.31245610411	3.62831945553	0.662957824582	49.08	['Drama', 'Comedy', 'Thriller', 'War', 'Romance']
M	18	other	4.24181761236	3.32663036223	0.973629417241	21.68	['Drama', 'Comedy', 'Action', 'Thriller', 'Crime']
M	35	clerical/admin	4.27376580987	3.97770786806	0.603362921712	58.84	['Comedy', 'Romance', 'Drama', 'Musical', 'War']
M	35	writer	4.27474797554	3.78751860266	0.951997947294	64.12	['Drama', 'Comedy', 'Thriller', 'Romance', 'Film-Noir']
M	35	clerical/admin	4.22598909548	3.71617535624	0.578110467644	28.2	['Drama', 'Comedy', 'Documentary', 'Action', 'Romance']
M	25	artist	4.24291314837	3.86797787273	0.879165808348	36.12	['Comedy', 'Drama', 'Action', 'Documentary', 'Thriller']
F	45	other	4.15370836192	3.35734998971	1.42368939858	26.74	['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']
F	45	self-employed	4.26956383148	3.99097587069	0.923356414335	53.64	['Comedy', 'Drama', 'Romance', 'Thriller', 'Mystery']
M	25	writer	4.34546769527	3.86143921314	0.771315703942	42.44	['Drama', 'Comedy', 'Documentary', 'Romance', 'Film-Noir']
M	56	other	4.34122793785	3.56721106967	0.663753185483	45.9	['Drama', 'Comedy', 'Thriller', 'Romance', 'Film-Noir']
M	56	retired	4.36595497217	3.62653921573	0.818878058215	27.94	['Drama', 'Comedy', 'Romance', 'Documentary', 'War']
M	25	sales/marketing	4.19637462236	3.35368368745	1.70686151534	26.84	['Drama', 'Action', 'Thriller', 'Comedy', 'Romance']
F	56	other	4.38333071977	3.64178809954	1.13873722928	36.4	['Drama', 'Comedy', 'Action', 'Documentary', 'Thriller']
M	1	K-12 student	4.2387312187	3.31992833504	0.935732226607	24.84	['Comedy', 'Drama', 'Action', 'Documentary', 'Thriller']
F	45	doctor/health care	4.37191718371	4.24030519956	0.248504488052	43.98	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
M	35	writer	4.2384116908	3.42125920451	0.6223847551	33.78	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
F	45	programmer	4.40018532246	3.72550545928	0.584561594143	49.02	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'War']
M	25	customer service	4.2082046332	3.22910344505	0.667349617376	35.36	['Drama', 'Comedy', 'Action', 'Sci-Fi', 'Documentary']
M	18	college/grad student	4.25554416968	4.08297373431	0.635264796238	36.84	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
M	25	scientist	4.35123612633	3.87569235661	0.633954085115	44.02	['Drama', 'Thriller', 'Comedy', 'Action', 'War']
M	45	executive/managerial	4.31876236733	3.8627271535	0.658882358833	35.48	['Drama', 'Comedy', 'Documentary', 'Crime', 'Thriller']
M	45	technician/engineer	4.37644934174	3.9420926033	0.46348558018	47.86	['Drama', 'War', 'Thriller', 'Adventure', 'Action']
M	18	other	4.05936692506	3.75992122462	1.24398591554	22.2	['Drama', 'Comedy', 'Action', 'Documentary', 'Thriller']
M	25	executive/managerial	4.36734221862	4.08860141395	0.989521931799	43.6	['Drama', 'Thriller', 'Film-Noir', 'Crime', 'Comedy']
M	35	executive/managerial	4.30518710843	3.46908514143	0.40784029915	44.72	['Drama', 'Comedy', 'Thriller', 'Mystery', 'Romance']
F	25	executive/managerial	4.29631477653	3.82711558911	1.08278858194	26.22	['Drama', 'Comedy', 'Crime', 'Action', 'Documentary']
M	25	sales/marketing	4.17703177677	3.41043258012	0.935395278733	21.86	['Drama', 'Action', 'Comedy', 'Thriller', 'Documentary']
M	45	artist	4.14085151839	3.67580334028	1.0707374264	29.46	['Drama', 'Documentary', 'Comedy', 'Romance', 'Sci-Fi']
M	18	artist	4.29253420583	3.59203409585	0.71675814631	38.08	['Drama', 'Comedy', 'Action', 'Adventure', 'Romance']
M	35	executive/managerial	4.32668139596	3.52530668107	0.691476315147	37.78	['Drama', 'Thriller', 'Comedy', 'War', 'Mystery']
F	18	college/grad student	4.11740295669	3.74693688262	0.72144598505	34.76	['Drama', 'Comedy', 'Romance', 'Documentary', 'Animation']
M	25	programmer	4.26415865876	3.61610323586	0.581265170847	38.56	['Drama', 'Comedy', 'Documentary', 'War', 'Film-Noir']
M	25	academic/educator	4.37391880452	3.59751058147	1.17475739104	44.48	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Crime']
M	35	writer	4.36574763534	4.00770372785	0.568131133943	46.26	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Crime']
M	25	programmer	4.31138463591	3.94537235986	0.657205843328	44.32	['Drama', 'Comedy', 'Animation', 'Adventure', 'Documentary']
M	35	self-employed	4.32821454155	3.46440603607	0.890609312678	44.3	['Drama', 'Action', 'Comedy', 'Thriller', 'War']
F	25	technician/engineer	4.34175635626	3.6999821593	1.39098054414	32.6	['Drama', 'Comedy', 'Romance', 'Documentary', 'War']
M	35	artist	4.34062761896	3.67747211169	0.607504745204	40.62	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
F	25	unemployed	4.35559777843	3.92827553378	0.875153463706	42.54	['Drama', 'Comedy', 'Documentary', 'Animation', 'Thriller']
M	25	executive/managerial	4.33345376593	3.51556605578	0.916778284176	35.6	['Drama', 'Comedy', 'War', 'Animation', 'Action']
M	25	sales/marketing	4.37672882834	3.47989451489	0.507629993127	41.4	['Drama', 'Crime', 'Comedy', 'Thriller', 'Action']
M	18	college/grad student	4.09924954765	3.17129692762	1.13314401269	21.92	['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']
M	25	technician/engineer	4.35926285885	3.65226831144	0.753715965816	36.86	['Drama', 'Comedy', 'Crime', 'Action', 'Thriller']
F	18	other	4.22146705854	3.91340209235	0.550442789652	35.0	['Drama', 'Comedy', 'Romance', 'Musical', "Children's"]
F	45	academic/educator	4.38020406491	3.71127769472	0.773534034524	46.68	['Drama', 'War', 'Action', 'Adventure', 'Crime']
M	25	college/grad student	4.3850583843	3.83076887872	0.799851896392	43.8	['Drama', 'Comedy', 'Thriller', 'Crime', 'Documentary']
F	25	artist	4.36001857133	3.7925658141	1.23216280408	48.88	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Romance']
M	1	K-12 student	4.21274420718	3.64239603378	0.977808666152	42.62	['Drama', 'Documentary', 'Comedy', 'Romance', 'Horror']
F	50	artist	4.29880223583	3.99918818039	1.01013557795	51.22	['Drama', 'Comedy', 'Romance', 'Thriller', 'Film-Noir']
M	50	tradesman/craftsman	4.33460362828	3.9400851445	1.087848462	45.38	['Drama', 'Action', 'War', 'Thriller', 'Adventure']
M	35	technician/engineer	4.29601609658	3.49289498135	0.83832185524	23.4	['Drama', 'Action', 'Comedy', 'Animation', 'Thriller']
F	45	academic/educator	4.34230063064	3.63779336957	0.975095157978	39.52	['Drama', 'Comedy', 'War', 'Action', 'Adventure']
F	25	clerical/admin	4.2748664462	3.83981593441	0.749101039978	34.14	['Drama', 'Comedy', 'Documentary', 'Animation', 'War']
F	35	doctor/health care	4.43839420305	3.70280130995	0.936900127916	44.24	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Action']
M	25	unemployed	4.32510765581	3.20139425577	0.923408137289	42.38	['Drama', 'Thriller', 'Comedy', 'Film-Noir', 'War']
M	35	other	4.30042478761	3.61280837261	0.997827830902	33.74	['Drama', 'Comedy', 'Action', 'War', 'Documentary']
M	35	college/grad student	4.38580631754	3.9649593005	1.05369048393	50.02	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
F	45	technician/engineer	4.24551089526	3.74429977135	0.815057217609	35.08	['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']
F	35	technician/engineer	4.28656950105	3.58248136848	0.783484743575	44.94	['Drama', 'Comedy', 'Thriller', 'Action', 'Adventure']
M	35	writer	4.16648733653	3.99015082807	0.989835380689	21.04	['Drama', 'Comedy', 'Documentary', 'Romance', 'Thriller']
M	18	college/grad student	4.24770201092	3.48888198226	1.15060149722	24.42	['Drama', 'Comedy', 'Action', 'Thriller', 'War']
F	50	other	3.87824675325	3.58917551625	1.03941314104	47.04	['Drama', 'Comedy', 'Horror', 'Sci-Fi', "Children's"]
M	25	lawyer	4.28470319635	4.0605571742	0.54799083952	51.6	['Drama', 'Comedy', 'Thriller', 'War', 'Mystery']
M	25	sales/marketing	4.26953995688	3.7275276385	1.00652641977	30.46	['Drama', 'Action', 'Comedy', 'Adventure', 'War']
M	18	self-employed	3.40746709643	3.39950278159	1.29263599584	23.0	['Comedy', 'Drama', 'Horror', 'Action', 'Documentary']
M	45	executive/managerial	4.31469293466	3.50332854112	0.812370013583	48.22	['Drama', 'Comedy', 'Thriller', 'War', 'Mystery']
M	35	other	4.26962407762	3.66856836199	0.826998663809	34.0	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
F	25	academic/educator	4.37744519655	3.98837962198	0.789772387335	46.56	['Drama', 'Comedy', 'Romance', 'Animation', 'Documentary']
M	35	executive/managerial	4.15780022447	3.82634891903	0.899505758731	36.56	['Drama', 'Comedy', 'Horror', 'War', 'Thriller']
F	25	writer	4.22959490323	4.10432434003	1.05670966414	44.22	['Drama', 'Comedy', 'Romance', 'Documentary', 'War']
F	25	other	4.29918974483	3.78147543289	0.628161392066	32.5	['Drama', 'Comedy', 'Documentary', 'Action', 'War']
M	56	executive/managerial	4.35852873074	3.75332434225	0.868470583806	36.22	['Drama', 'Comedy', 'War', 'Thriller', 'Adventure']
M	25	other	4.35163782089	3.77256008509	0.676339533736	35.12	['Drama', 'Documentary', 'Comedy', 'Action', 'Romance']
M	25	writer	4.34770541535	3.81648456849	0.615231172288	39.24	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
M	25	technician/engineer	4.01362728311	3.59390413036	0.917906459135	26.0	['Drama', 'Action', 'Comedy', 'Adventure', 'Thriller']
F	1	K-12 student	4.1700544146	3.38045571481	1.22264314796	30.46	['Drama', 'Romance', 'Comedy', 'Thriller', "Children's"]
M	45	tradesman/craftsman	4.39062736206	3.65930105341	1.20893511901	26.32	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
F	35	homemaker	4.40732381651	3.8194125625	0.566132156605	43.06	['Drama', 'Comedy', 'Romance', 'Thriller', 'Animation']
F	18	college/grad student	4.13307839388	3.60907805465	0.719166564698	24.64	['Drama', 'Comedy', 'Romance', 'Animation', 'Documentary']
F	25	technician/engineer	4.29270907791	3.46628879022	1.19129659604	52.3	['Drama', 'Comedy', 'Romance', 'War', 'Musical']
M	25	customer service	4.38307509684	3.3296392655	1.00786465823	35.76	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
F	25	scientist	4.40144397649	3.83762112458	0.727350627942	40.6	['Drama', 'Comedy', 'War', 'Film-Noir', 'Animation']
M	1	K-12 student	4.18903497891	3.60840961457	0.812755200993	36.66	['Drama', 'Documentary', 'Comedy', 'Action', 'Thriller']
F	50	academic/educator	3.99159277806	3.83410964645	1.0157088466	33.04	['Drama', 'Romance', 'Comedy', 'Adventure', 'Action']
M	56	doctor/health care	4.40561315695	3.81332330847	0.796169745703	41.2	['Drama', 'War', 'Thriller', 'Action', 'Adventure']
M	45	lawyer	4.3655567806	4.00187292877	1.18279397203	52.9	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'War']
M	50	artist	4.36920082868	3.36519911168	0.891706485924	39.5	['Drama', 'Comedy', 'Thriller', 'War', 'Adventure']
M	35	tradesman/craftsman	4.32410247548	3.58455166715	0.967991574779	30.16	['Drama', 'Documentary', 'Crime', 'Comedy', 'Action']
M	25	writer	4.35360166451	3.7526199418	0.932313975664	48.54	['Drama', 'Comedy', 'Romance', 'Thriller', 'Documentary']
F	1	K-12 student	3.87676179791	3.70827781615	0.828545264171	21.94	['Drama', 'Action', 'Romance', 'Comedy', 'Documentary']
M	35	technician/engineer	4.16418245488	3.28643564565	1.07374096934	27.94	['Drama', 'Action', 'Thriller', 'Sci-Fi', 'Comedy']
M	56	other	4.318329718	4.04586367708	0.734391940775	26.5	['Drama', 'Action', 'Thriller', 'Crime', 'Comedy']
M	50	lawyer	4.30918425556	3.83413286133	0.743128516782	58.24	['Drama', 'Comedy', 'Romance', 'Thriller', 'Film-Noir']
M	35	unemployed	3.06481268674	3.862137676	1.0557578034	20.58	['Drama', 'Comedy', 'Horror', 'Action', 'Thriller']
M	35	academic/educator	4.42006711409	3.62008726591	0.696960216695	40.34	['Drama', 'Comedy', 'War', 'Crime', 'Thriller']
M	25	other	4.33737996014	3.67079458939	0.519645525933	44.5	['Drama', 'War', 'Comedy', 'Action', 'Thriller']
M	35	other	4.25892234364	3.68969440517	1.17170348377	47.24	['Drama', 'Thriller', 'Action', 'War', 'Film-Noir']
M	18	unemployed	4.3518574335	3.38357341047	1.03241162628	26.66	['Drama', 'Documentary', 'Comedy', 'Thriller', 'Action']
M	45	other	4.36373204231	3.47739511948	0.371182916778	31.84	['Drama', 'Comedy', 'Documentary', 'Adventure', 'Animation']
M	18	programmer	4.2425907802	4.07041613728	0.697048374306	30.32	['Drama', 'Action', 'Comedy', 'Sci-Fi', 'Adventure']
M	25	technician/engineer	4.40347108134	3.76924064621	1.20182436185	33.66	['Drama', 'Comedy', 'Animation', 'War', 'Sci-Fi']
F	35	academic/educator	4.3128209888	4.12912061489	0.684961027273	31.04	['Drama', 'Documentary', 'Crime', 'Comedy', 'Action']
M	18	college/grad student	4.340835141	3.67665551341	0.806530994863	32.3	['Drama', 'Documentary', 'Comedy', 'War', 'Thriller']
M	50	lawyer	4.32927644469	3.58050532813	0.966360597812	27.36	['Drama', 'Comedy', 'Sci-Fi', 'Action', 'Documentary']
M	1	K-12 student	4.21500827662	3.74472581979	0.363233449468	28.64	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
M	25	programmer	4.24996779098	3.73269015643	0.752130501004	21.8	['Drama', 'Comedy', 'Action', 'Documentary', 'War']
M	18	college/grad student	4.27719397898	3.76182489529	1.29031861754	25.46	['Drama', 'Comedy', 'Action', 'Documentary', 'Adventure']
F	45	academic/educator	4.35473821726	3.80227341232	0.679911763454	41.16	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	45	programmer	4.34720949043	3.85115852641	0.804415800554	38.26	['Drama', 'War', 'Comedy', 'Thriller', 'Sci-Fi']
M	18	technician/engineer	4.35665643414	3.52551378816	0.563329682101	37.44	['Drama', 'Comedy', 'Thriller', 'Action', 'War']
M	18	customer service	4.34953182035	3.62195485543	0.421870585736	35.06	['Drama', 'Comedy', 'War', 'Thriller', 'Action']
F	45	academic/educator	4.3728711278	3.59159493291	0.449764368687	34.42	['Drama', 'Comedy', 'Documentary', 'War', 'Animation']
F	25	other	4.36356198009	3.68530262469	0.972858164691	47.06	['Drama', 'Comedy', 'Romance', 'Adventure', 'Action']
M	45	other	4.28227229082	3.43120202116	0.68183410042	23.44	['Drama', 'Action', 'Comedy', 'Romance', 'Adventure']
M	56	self-employed	4.27039133445	3.40594045929	0.39528209042	39.06	['Drama', 'Documentary', 'War', 'Thriller', 'Crime']
M	18	other	4.11183675926	3.61161435171	1.16155139286	20.34	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Romance']
F	35	other	4.2917577472	3.61046543978	0.923376861922	26.96	['Drama', 'Comedy', 'War', 'Romance', 'Documentary']
M	18	writer	4.22953507436	3.25851204999	0.740369611261	24.7	['Drama', 'Comedy', 'Documentary', 'Action', 'Romance']
M	50	technician/engineer	3.45777178796	3.16658864331	0.842803981889	28.74	['Drama', 'Comedy', 'Horror', 'Documentary', 'Thriller']
M	18	writer	4.30511938051	3.29201244112	0.804068660082	31.14	['Drama', 'Action', 'Comedy', 'War', 'Crime']
M	25	sales/marketing	4.31099483464	4.04764528989	0.401328824046	41.56	['Drama', 'War', 'Action', 'Comedy', 'Crime']
F	18	clerical/admin	3.89637273682	3.48676999086	0.95885369218	34.9	['Drama', 'Romance', 'Comedy', 'Musical', 'War']
M	25	executive/managerial	4.30600316318	3.5483913222	1.22777868227	32.22	['Drama', 'Comedy', 'Action', 'Documentary', 'Crime']
M	18	other	3.25659898477	3.31987967044	1.15015385402	29.98	['Horror', 'Drama', 'Comedy', 'Action', 'Sci-Fi']
M	25	executive/managerial	4.39270416569	3.89031449844	1.11815294769	41.9	['Drama', 'War', 'Thriller', 'Mystery', 'Film-Noir']
M	25	executive/managerial	4.26078406761	3.65374931543	0.72079028423	42.28	['Drama', 'Action', 'Sci-Fi', 'Horror', 'Comedy']
F	25	sales/marketing	4.18295538163	3.43944775536	1.62530500673	30.52	['Drama', 'Comedy', 'Action', 'Documentary', 'War']
M	56	technician/engineer	4.22834572491	3.77271831529	0.901232667854	24.56	['Drama', 'Action', 'Comedy', 'Thriller', 'Sci-Fi']
M	45	programmer	4.40081321914	3.81284088405	1.15854104992	33.6	['Drama', 'Comedy', 'Action', 'Documentary', 'Crime']
M	1	K-12 student	4.21862479697	3.40507216835	1.07432646004	21.16	['Drama', 'Comedy', 'Romance', 'Action', 'Thriller']
M	1	unemployed	4.27384073848	3.42138905616	1.21938114122	33.9	['Drama', 'Action', 'Adventure', 'Comedy', 'Thriller']
M	56	retired	4.2160454408	3.68843149243	0.822622655731	42.34	['Drama', 'Romance', 'Comedy', 'War', 'Musical']
M	50	self-employed	4.36179584579	3.69114926512	0.59246879151	56.74	['Comedy', 'Drama', 'Romance', 'Thriller', 'War']
F	25	homemaker	4.23042907819	3.87788804648	0.640618623594	30.28	['Drama', 'Comedy', 'Documentary', 'Romance', 'Thriller']
M	25	executive/managerial	4.27313880825	3.7242241422	0.888732493431	48.54	['Drama', 'Comedy', 'Romance', 'Thriller', 'Film-Noir']
M	25	other	3.96821849783	3.2862683525	1.29824502844	23.18	['Drama', 'Action', 'Thriller', 'Romance', 'Documentary']
M	25	executive/managerial	4.10745239553	3.81015230487	0.512333862756	30.14	['Drama', 'Comedy', 'Action', 'War', 'Crime']
M	18	college/grad student	4.06289955177	3.74338542904	0.711798251469	24.84	['Drama', 'Comedy', 'Documentary', 'Action', 'Thriller']
M	45	doctor/health care	4.38827149429	3.8240115236	0.682998046343	36.62	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
F	25	programmer	4.17250020884	3.55372298502	0.75527405782	27.28	['Drama', 'Comedy', 'Documentary', 'Romance', 'Sci-Fi']
M	56	farmer	4.1712672522	3.99107652472	0.965867765944	25.14	['Drama', 'Comedy', 'Action', 'Animation', 'Sci-Fi']
M	25	executive/managerial	4.33860187482	3.75436807202	0.798238960747	40.56	['Drama', 'Documentary', 'Thriller', 'Crime', 'Comedy']
M	18	artist	4.29253020995	3.52074324929	1.0499234126	33.64	['Drama', 'Action', 'War', 'Adventure', 'Comedy']
M	25	technician/engineer	4.39150931043	3.65472080106	0.793242857173	37.24	['Drama', 'War', 'Comedy', 'Action', 'Crime']
F	35	homemaker	4.0151981352	4.04878071304	1.24446294791	20.84	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
F	56	doctor/health care	4.34180278282	4.0772836446	0.802702076889	55.36	['Drama', 'War', 'Comedy', 'Romance', 'Thriller']
M	18	artist	4.35151081709	4.16424810424	0.778755984066	50.06	['Drama', 'Comedy', 'War', 'Film-Noir', 'Thriller']
M	18	other	4.23175991285	3.45649664774	0.673869118869	31.82	['Action', 'Drama', 'Thriller', 'Sci-Fi', 'War']
F	35	technician/engineer	4.38254533851	3.93729278969	1.0301485495	45.84	['Drama', 'War', 'Thriller', 'Action', 'Comedy']
M	25	academic/educator	4.41439767779	3.73128627101	0.4476777688	44.98	['Drama', 'War', 'Thriller', 'Comedy', 'Mystery']
M	18	other	4.19578386829	3.36991519428	0.814008486058	25.14	['Animation', 'Drama', 'Comedy', "Children's", 'Action']
M	18	college/grad student	4.33767936485	3.5598412107	0.715505706483	29.16	['Drama', 'War', 'Comedy', 'Thriller', 'Crime']
F	25	clerical/admin	4.05897421618	3.75292544216	0.841133450831	22.74	['Drama', 'Romance', 'Comedy', 'War', 'Action']
M	18	programmer	4.12064870734	3.82180335251	0.967683251433	23.46	['Drama', 'Comedy', 'Documentary', 'Crime', 'Action']
M	35	other	4.24282604393	4.16636002664	0.67155240764	28.4	['Drama', 'Comedy', 'War', 'Documentary', 'Romance']
M	25	tradesman/craftsman	4.26423443223	3.39719391893	0.780178863287	30.88	['Drama', 'Comedy', 'Action', 'Documentary', 'Thriller']
F	25	programmer	4.28712948518	3.77556206284	0.748233414266	28.42	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
M	18	college/grad student	4.23936869794	3.77107974666	0.712608599808	38.22	['Drama', 'Documentary', 'Comedy', 'Film-Noir', 'Action']
F	25	clerical/admin	4.30651858003	3.41515988355	0.868699236402	33.14	['Drama', 'Comedy', 'War', 'Action', 'Animation']
M	35	programmer	3.78520286396	3.66447906636	1.47407722629	35.88	['Drama', 'Comedy', 'Romance', 'Horror', 'Crime']
F	25	clerical/admin	4.25491846397	3.69748713889	0.628547286036	38.88	['Drama', 'Documentary', 'Thriller', 'Comedy', 'War']
M	35	programmer	4.29044163906	3.61985980219	0.686445630811	24.4	['Drama', 'Comedy', 'Romance', 'Animation', 'Documentary']
M	18	technician/engineer	4.22136715222	3.40063234338	0.737254879331	33.3	['Drama', 'Comedy', 'Action', 'Documentary', 'War']
F	25	college/grad student	4.14671861437	3.31196139904	1.03081036792	34.4	['Drama', 'Romance', 'Action', 'War', 'Comedy']
M	35	self-employed	4.18046875	3.75862276931	1.57209999394	24.8	['Drama', 'Action', 'Comedy', 'Thriller', 'War']
M	25	programmer	4.34112474885	3.62168027114	0.944046149092	33.38	['Drama', 'War', 'Thriller', 'Action', 'Comedy']
M	45	executive/managerial	4.33558748943	3.50993966885	0.478020891568	44.18	['Drama', 'Comedy', 'War', 'Romance', 'Documentary']
M	50	artist	4.354912764	3.47188068853	0.883852174871	35.3	['Drama', 'Crime', 'Thriller', 'Action', 'War']
M	35	executive/managerial	4.36200054363	4.09663076313	0.598705486386	39.86	['Drama', 'Comedy', 'Crime', 'Thriller', 'Film-Noir']
F	18	college/grad student	3.55111329807	3.32372380991	1.45389052578	29.14	['Drama', 'Comedy', 'Thriller', 'Romance', 'Adventure']
M	18	college/grad student	4.24915368991	3.6168847951	0.828328073154	26.84	['Drama', 'Comedy', 'Action', 'Adventure', 'Documentary']
M	25	sales/marketing	4.40955794504	3.25276634086	0.671532958991	39.66	['Drama', 'Comedy', 'War', 'Action', 'Animation']
M	18	K-12 student	4.29549074691	3.38157751336	1.02685423135	42.52	['Drama', 'Comedy', 'War', 'Action', 'Western']
M	45	other	4.28192466299	3.89280296354	1.03089828077	31.02	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
F	25	clerical/admin	3.57815454842	3.57686548366	1.08385386256	20.0	['Drama', 'Comedy', 'Romance', 'Action', 'Documentary']
M	18	self-employed	3.24266701124	3.27243838324	1.35897471595	21.74	['Drama', 'Thriller', 'Action', 'Comedy', 'Adventure']
F	45	programmer	4.23664160654	3.85856997099	1.00554815359	50.34	['Drama', 'Comedy', 'Romance', 'Musical', 'Documentary']
M	45	other	4.26418382955	3.71958339358	0.899267721622	41.96	['Drama', 'Action', 'Thriller', 'Comedy', 'Crime']
M	35	writer	4.37667134905	3.6256231625	1.15475492192	49.32	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
M	45	technician/engineer	4.17300714678	3.32497535779	0.913415937873	25.72	['Drama', 'Action', 'Thriller', 'Comedy', 'Crime']
M	18	college/grad student	4.17100813454	3.44620903739	1.22066390922	26.64	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
F	35	executive/managerial	4.38744747899	3.78778122013	0.800033618579	36.9	['Drama', 'War', 'Comedy', 'Romance', 'Documentary']
F	35	self-employed	4.33146352975	3.76410500682	0.487751701244	31.86	['Drama', 'Action', 'Comedy', 'War', 'Thriller']
F	45	academic/educator	4.37529772031	3.4749304875	0.769513410471	45.34	['Drama', 'Comedy', 'War', 'Thriller', 'Romance']
F	25	programmer	4.23962809305	3.58355720737	1.00253174429	42.16	['Drama', 'Comedy', 'Thriller', 'Romance', 'Musical']
M	25	other	4.33975913869	3.69212347401	0.575227367469	30.36	['Drama', 'Comedy', 'Action', 'Documentary', 'Crime']
M	45	tradesman/craftsman	4.26076819242	3.38570563385	0.551297341914	40.12	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Romance']
M	35	doctor/health care	4.27251018141	3.59860889433	1.10200448928	29.98	['Drama', 'Action', 'War', 'Thriller', 'Romance']
M	1	K-12 student	3.27590831505	3.75922807985	1.27513602926	18.7	['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']
M	50	other	4.38005768208	3.29133058947	0.726942349536	44.32	['Drama', 'War', 'Thriller', 'Film-Noir', 'Adventure']
M	35	clerical/admin	4.33944379375	3.55634436999	0.647520329913	35.6	['Drama', 'Comedy', 'Thriller', 'Action', 'War']
M	25	tradesman/craftsman	4.39124451982	3.47039649142	0.614374073607	43.5	['Drama', 'Comedy', 'War', 'Thriller', 'Film-Noir']
M	25	artist	4.38070277024	3.6897646977	0.995877507752	32.24	['Drama', 'Comedy', 'Action', 'Animation', 'Adventure']
M	18	sales/marketing	3.90915269597	3.71534246958	0.815260813811	30.72	['Drama', 'Comedy', 'Sci-Fi', 'Horror', 'Documentary']
M	35	doctor/health care	4.30166807077	3.92601785798	0.720064548565	39.02	['Drama', 'Comedy', 'War', 'Action', 'Animation']
M	25	sales/marketing	4.28024036054	3.62240982283	0.858739259951	23.52	['Drama', 'Action', 'War', 'Thriller', 'Crime']
M	25	doctor/health care	4.31590909091	3.55320732204	1.02244529734	40.82	['Drama', 'Comedy', 'War', 'Thriller', 'Documentary']
M	18	doctor/health care	3.59617910448	3.43552465308	0.888481737236	23.84	['Drama', 'Comedy', 'Action', 'Documentary', 'Thriller']
M	25	artist	4.29715963567	3.68389541461	0.950269407609	25.92	['Drama', 'Comedy', 'Documentary', 'Animation', 'Romance']
M	25	sales/marketing	4.33968244564	3.63428086353	0.489320477591	35.3	['Drama', 'Comedy', 'War', 'Thriller', 'Documentary']
M	25	other	4.38854805726	3.73556568499	0.751823233943	39.76	['Drama', 'Comedy', 'Thriller', 'Action', 'War']
M	25	other	4.29221691486	3.47721946622	1.13711426274	27.42	['Drama', 'Action', 'Thriller', 'Animation', 'Comedy']
