#uid, zipcode, sex, race, income 
43183,79110,1,1,192514
43184,94806,0,1,24637
43185,60091,1,1,268039
43186,83605,0,2,25686
43187,16652,1,1,45570
43188,33174,0,2,29536
43189,78220,0,3,4450
43190,37354,1,1,22635
43191,21046,0,1,293870
43192,38106,1,3,66162
43193,54161,0,1,53291
43194,30276,1,1,33765
43195,39525,0,1,56174
43196,30297,1,3,71054
43197,23120,1,1,110690
43198,43812,0,1,56641
43199,20816,1,1,265019
43200,11356,0,1,194130
43201,37922,1,1,15771
43202,45219,1,3,8958
43203,76248,1,1,148405
43204,90031,1,2,15349
43205,33069,1,3,29951
43206,44313,1,1,44752
43207,85629,0,1,60575
43208,76209,1,1,8609
43209,11717,0,2,16796
43210,60440,0,3,4885
43211,49519,1,1,62369
43212,32904,0,1,54223
43213,84093,1,1,183534
43214,10469,1,3,44750
43215,53181,0,1,71366
43216,53020,1,1,5562
43217,33037,0,2,20542
43218,75766,1,1,51861
43219,44672,0,1,34541
43220,94578,0,3,14322
43221,48439,0,1,55432
43222,64153,1,1,98765
43223,47542,1,1,138284
43224,97231,0,1,52988
43225,92879,1,5,27974
43226,66761,0,1,37988
43227,78404,0,2,38708
43228,11572,0,1,55667
43229,95112,1,2,50277
43230,33569,0,1,25658
43231,23452,1,1,88380
43232,80221,0,2,30177
43233,10457,0,2,34745
43234,80538,1,1,147032
43235,48446,1,1,44915
43236,29485,0,2,69673
43237,85023,0,4,97646
43238,85739,1,1,101667
43239,25958,0,1,64610
43240,60010,1,1,150808
43241,15801,1,1,31397
43242,77373,0,1,71303
43243,43016,0,1,106138
43244,44890,0,2,10045
43245,33935,1,2,37070
43246,93640,0,2,69124
43247,90650,1,3,6628
43248,96792,0,5,77989
43249,33647,1,1,172713
43250,43062,0,1,57712
43251,63379,0,1,47556
43252,30274,1,2,24372
43253,94501,1,5,89136
43254,08003,1,1,18437
43255,07011,1,1,8925
43256,10459,1,2,57129
43257,35961,1,1,35587
43258,14120,1,1,112292
43259,60432,1,3,11495
43260,75034,1,1,130602
43261,43615,1,1,69381
43262,94949,1,1,46110
43263,93644,0,1,8346
43264,40069,1,1,67904
43265,01604,1,1,74279
43266,54614,1,1,22619
43267,43606,1,3,9169
43268,93036,0,2,14443
43269,11367,1,2,11672
43270,21061,0,1,259853
43271,19136,0,1,36130
43272,79107,0,2,1523
43273,94903,1,1,84183
43274,92883,0,2,3965
43275,28150,1,1,38098
43276,10025,1,1,26008
43277,30021,0,3,38632
43278,31907,1,1,184675
43279,53051,1,1,208665
43280,11417,0,1,14755
43281,95070,0,5,10300
43282,33763,0,2,22504
43283,93704,0,1,76551
43284,43204,0,2,34331
43285,30005,0,1,59829
43286,94533,0,2,10671
43287,48427,1,1,21021
43288,24517,0,1,100005
43289,78520,0,2,37951
43290,45648,0,1,33408
43291,38139,1,1,69275
43292,95747,1,2,37176
43293,60501,0,5,8958
43294,37087,1,3,22504
43295,30548,1,1,167639
43296,33056,0,2,29011
43297,76448,0,1,112521
43298,98112,1,1,162071
43299,10002,0,5,55337
43300,21040,1,1,192297
43301,37033,0,1,27163
43302,17233,0,1,42685
43303,27807,1,2,67038
43304,46538,1,1,3139
43305,39845,1,1,29406
43306,91706,0,2,71418
43307,98424,0,3,17059
43308,08638,0,3,79155
43309,53713,1,1,164841
43310,37415,0,3,50789
43311,71109,1,3,58407
43312,35580,0,1,33796
43313,55362,0,7,17700
43314,85303,1,2,17359
43315,33009,1,1,28639
43316,33174,0,2,9836
43317,95350,1,1,71106
43318,01564,0,1,29564
43319,80921,1,1,380059
43320,27260,1,3,24829
43321,49017,1,1,52679
43322,75043,0,2,37092
43323,78744,0,2,90813
43324,10009,1,5,84735
43325,96761,0,5,2961
43326,28270,1,1,350720
43327,32817,1,1,25879
43328,60302,1,1,264592
43329,36108,0,3,19649
43330,16933,1,1,42432
43331,46307,1,1,57850
43332,86403,1,1,14937
43333,78023,1,2,116564
43334,60660,1,1,114536
43335,60020,1,1,40761
43336,85704,1,1,43307
43337,90057,1,2,24816
43338,40409,0,1,30529
43339,37090,1,1,99305
43340,83706,1,1,108222
43341,79936,1,2,116731
43342,75217,0,3,26754
43343,62301,1,1,43672
43344,50310,1,1,35666
43345,48221,1,1,49009
43346,92394,0,2,26166
43347,58203,0,4,13457
43348,91104,0,2,34622
43349,64119,0,1,88473
43350,37330,1,1,21095
43351,99203,1,1,154417
43352,24317,1,1,11585
43353,10128,1,2,113505
43354,94303,1,3,85584
43355,76087,1,1,74646
43356,32578,1,4,32307
43357,32901,1,1,7610
43358,97236,1,4,31674
43359,15241,0,1,381234
43360,20745,1,3,95260
43361,55604,0,1,13959
43362,28601,1,1,13167
43363,36360,0,1,223156
43364,89107,1,2,16430
43365,60056,0,1,30027
43366,85749,0,2,62641
43367,10469,1,3,99203
43368,89129,1,2,6759
43369,28278,0,3,111567
43370,33801,0,1,7766
43371,45434,0,1,91438
43372,95203,0,2,8358
43373,13732,0,1,115712
43374,44455,1,1,29821
43375,98684,0,5,29946
43376,98273,0,2,8033
43377,48066,0,1,35447
43378,97141,1,1,117251
43379,02760,0,1,34078
43380,29405,0,3,30774
43381,64116,0,1,109692
43382,01702,1,5,139694
43383,27505,0,1,10637
43384,49456,1,1,16580
43385,89032,1,6,41034
43386,08558,1,1,93034
43387,06812,0,1,37092
43388,30126,0,1,53607
43389,18201,0,2,6903
43390,30319,1,1,552467
43391,52769,0,1,43912
43392,12946,0,2,45432
43393,07750,1,1,244022
43394,47355,1,8,1239
43395,68522,0,3,3315
43396,66101,1,1,77867
43397,06790,1,1,46573
43398,25213,0,1,125356
43399,00610,1,2,29202
43400,45601,0,8,43983
43401,11432,1,5,2671
43402,33012,1,2,55596
43403,62285,0,1,108819
43404,23455,0,1,127990
43405,21704,0,1,63405
43406,85323,0,2,30859
43407,20902,0,2,24389
43408,26547,0,1,42010
43409,98043,1,1,12753
43410,47167,1,1,171000
43411,00741,1,2,20609
43412,42020,1,1,31296
43413,10705,1,1,45019
43414,97123,1,1,115678
43415,33843,1,2,55399
43416,35670,1,1,16784
43417,30016,0,3,46612
43418,37122,1,1,87584
43419,93245,0,1,74357
43420,62849,0,1,48856
43421,71913,1,1,105759
43422,92115,0,2,110012
43423,30030,0,1,122724
43424,92506,0,1,218905
43425,28314,1,7,44286
43426,10512,0,7,58762
43427,48439,0,3,258370
43428,63435,1,1,11763
43429,52625,0,1,6645
43430,76140,1,2,24047
43431,93013,0,1,188048
43432,48206,1,3,20885
43433,32771,0,1,7547
43434,15480,0,1,20803
43435,48021,1,1,57538
43436,89107,0,2,60895
43437,55376,1,1,28417
43438,98118,1,3,94682
43439,31313,1,3,107434
43440,85746,0,1,86345
43441,27909,0,1,93893
43442,11230,1,1,68012
43443,93612,1,1,61418
43444,90006,1,2,5474
43445,49783,1,1,6704
43446,96817,0,5,81816
43447,32757,1,1,23446
43448,89130,1,1,131718
43449,75062,1,1,51850
43450,54758,1,1,67051
43451,48423,1,1,25915
43452,08619,0,1,74298
43453,20853,0,1,322776
43454,14111,1,1,31753
43455,97215,0,1,86591
43456,84043,1,1,52031
43457,35611,0,1,29639
43458,10467,0,3,27120
43459,19702,0,1,41081
43460,12919,1,1,45458
43461,70615,0,3,54684
43462,85392,0,1,16743
43463,40508,0,1,29232
43464,23707,0,1,155769
43465,99709,0,4,18778
43466,12078,0,1,54737
43467,78230,1,1,343214
43468,91606,0,6,1373
43469,33881,0,3,43748
43470,33444,1,3,27525
43471,35763,1,1,205018
43472,90803,0,1,64398
43473,08302,0,4,62981
43474,92376,0,2,84796
43475,93422,0,1,105057
43476,91306,1,2,43525
43477,99352,0,2,17374
43478,98271,1,1,25391
43479,99202,0,5,8354
43480,19138,0,3,8829
43481,05701,0,1,194536
43482,02368,1,1,92851
43483,11746,1,2,47921
43484,02889,0,1,88279
43485,14063,0,1,144629
43486,31707,0,3,16478
43487,06108,1,2,47743
43488,18640,1,1,103590
43489,54302,0,2,2535
43490,17028,1,1,120907
43491,97317,1,1,34404
43492,01604,1,7,42729
43493,28590,1,1,129222
43494,60804,1,2,52507
43495,94952,0,2,41868
43496,87801,0,1,48113
43497,78736,1,1,198797
43498,92407,1,2,73060
43499,26047,1,8,51939
43500,32060,0,3,105424
43501,30721,1,1,20822
43502,75062,1,2,89304
43503,07090,0,1,38753
43504,95678,0,1,32058
43505,30035,1,3,6486
43506,89141,1,1,27943
43507,33314,0,1,73055
43508,63379,0,1,8840
43509,19135,1,1,79017
43510,19063,1,1,107130
43511,74106,0,2,9387
43512,91320,0,1,119891
43513,83646,1,1,8502
43514,49633,0,1,2088
43515,60502,1,3,273419
43516,54729,0,1,48538
43517,33480,1,1,37374
43518,84094,1,1,46124
43519,31216,1,1,14422
43520,33157,1,2,50010
43521,21012,0,8,53738
43522,11355,0,2,36712
43523,39556,0,1,47969
43524,78108,1,1,93968
43525,31503,1,2,9385
43526,08527,0,1,1366
43527,33760,1,1,42985
43528,54660,1,1,9901
43529,37128,0,1,168931
43530,63755,0,1,180179
43531,93933,0,1,115368
43532,60618,1,2,56211
43533,37042,0,1,5339
43534,30113,0,1,6941
43535,33527,1,1,173485
43536,85364,1,1,157444
43537,80304,1,2,22604
43538,06614,0,2,37309
43539,77708,1,3,36739
43540,84075,1,1,53876
43541,94571,0,1,94965
43542,15062,0,3,31648
43543,02467,1,1,139518
43544,77840,1,2,52488
43545,20165,1,2,101066
43546,37072,0,1,128467
43547,60178,1,1,108787
43548,32433,1,1,27912
43549,31503,0,1,17720
43550,85041,0,2,13224
43551,85205,0,1,11959
43552,67037,0,1,238357
43553,20109,1,1,15541
43554,47150,1,1,26899
43555,76548,0,1,39272
43556,96792,1,6,62029
43557,92376,0,1,5853
43558,87112,1,2,81470
43559,38849,1,1,16455
43560,54449,1,1,83974
43561,90059,0,2,53308
43562,27127,1,3,29650
43563,33432,0,1,53575
43564,30016,1,3,19045
43565,78130,0,2,47933
43566,85051,0,1,23183
43567,55068,1,1,173965
43568,80004,0,1,9179
43569,94025,1,2,175575
43570,85716,0,1,50108
43571,53220,0,1,223520
43572,31069,1,1,43101
43573,11236,1,3,69413
43574,60622,1,2,147944
43575,98074,1,5,125748
43576,76449,0,1,160868
43577,90034,1,7,28067
43578,29650,1,1,55073
43579,61565,0,1,73912
43580,46711,1,1,57329
43581,50216,1,1,21325
43582,54601,0,1,38278
43583,93433,1,5,11698
43584,41016,0,1,194506
43585,30043,1,2,92602
43586,11757,1,1,153675
43587,30114,0,2,2429
43588,02184,0,2,491
43589,33032,0,3,5154
43590,08015,1,1,41761
43591,72104,1,2,55818
43592,92365,0,2,11436
43593,78227,0,2,4539
43594,71913,0,1,82278
43595,03858,1,1,233076
43596,76009,1,1,24151
43597,55406,0,1,296496
43598,19116,0,1,61401
43599,74019,1,1,62448
43600,56258,1,1,8848
43601,37343,0,1,94548
43602,41051,1,1,6175
43603,45011,1,1,41144
43604,30058,0,3,66719
43605,77355,1,1,32600
43606,84332,1,1,15678
43607,30816,1,1,54577
43608,24503,1,1,92544
43609,78728,1,5,252059
43610,19966,1,1,46065
43611,38544,1,1,40440
43612,75054,1,5,29714
43613,33716,0,3,38745
43614,33168,1,3,70968
43615,13041,0,1,59047
43616,20602,0,3,40508
43617,98292,0,1,224566
43618,32779,0,1,180008
43619,98070,0,1,38422
43620,36561,1,1,63081
43621,60652,1,3,31526
43622,22602,1,1,98145
43623,60459,1,2,84968
43624,29745,1,1,180556
43625,74114,1,1,61331
43626,34285,1,1,63623
43627,20740,1,5,101617
43628,20878,1,1,256345
43629,06811,1,1,100016
43630,50317,0,1,13426
43631,37110,1,1,104871
43632,19605,0,1,40939
43633,75220,1,1,60331
43634,95003,1,1,53911
43635,29210,1,3,34571
43636,48322,1,3,84287
43637,40813,1,1,70048
43638,26362,1,1,136155
43639,27514,1,1,204255
43640,92129,0,1,7872
43641,28212,0,2,20323
43642,08816,0,1,61824
43643,45242,0,1,37179
43644,30317,0,3,65951
43645,12189,1,1,76565
43646,01075,1,1,73048
43647,57006,1,1,5256
43648,13080,0,1,214828
43649,10920,1,5,105735
43650,65559,1,1,96505
43651,48134,1,1,66693
43652,10459,1,2,13232
43653,11217,1,5,70976
43654,47591,0,1,97214
43655,42647,0,1,5379
43656,92250,1,2,15230
43657,49348,0,1,1289
43658,01826,0,2,105570
43659,76107,0,1,135325
43660,75081,0,1,18918
43661,08093,1,1,33036
43662,41051,0,1,4241
43663,35565,0,1,8024
43664,78636,0,1,6668
43665,16365,1,2,21418
43666,34953,0,1,180832
43667,11220,1,1,74530
43668,32024,1,3,115805
43669,60178,0,1,248889
43670,90280,1,2,53973
43671,95678,1,1,133603
43672,72450,1,1,26674
43673,33903,0,1,22872
43674,29388,0,1,53616
43675,94502,1,8,11845
43676,72958,1,1,1397
43677,91203,0,1,54105
43678,01851,1,5,34104
43679,96130,0,2,41504
43680,85016,1,2,8048
43681,65202,1,1,58671
43682,37681,0,1,38588
43683,70810,1,3,131020
43684,33884,0,1,83671
43685,14901,0,1,53288
43686,48043,0,1,67089
43687,91008,0,1,172793
43688,39209,1,3,72522
43689,60120,0,1,89306
43690,14467,0,1,153834
43691,03903,1,8,13744
43692,62896,1,1,18923
43693,60171,0,1,13052
43694,33166,0,1,89110
43695,20176,1,1,63650
43696,90712,1,1,63343
43697,28732,1,5,140853
43698,00683,0,2,7256
43699,82240,0,1,135749
43700,89701,0,3,84673
43701,55906,1,1,28944
43702,90066,0,2,28694
43703,70002,0,1,76037
43704,89131,0,1,8421
43705,33950,0,1,24323
43706,43081,1,1,144175
43707,30582,1,1,39785
43708,60126,1,1,353578
43709,17111,1,1,228775
43710,61490,1,1,22927
43711,02302,0,2,125467
43712,37322,1,1,46391
43713,99337,1,2,17229
43714,46403,0,3,13894
43715,72301,1,3,14868
43716,59802,0,1,21902
43717,29118,1,1,62989
43718,01370,1,1,84042
43719,51041,0,1,40138
43720,53405,0,1,9388
43721,15108,0,1,22171
43722,70301,0,1,16357
43723,19465,1,1,39550
43724,30741,1,1,50886
43725,55345,1,1,114357
43726,77053,1,3,405
43727,33064,0,1,273408
43728,97739,1,1,111879
43729,91913,1,1,79687
43730,37683,1,1,3097
43731,98444,1,2,15177
43732,28716,0,1,136314
43733,88007,1,2,6654
43734,34488,1,1,143090
43735,19702,0,1,116772
43736,53215,1,2,21258
43737,27511,0,1,13600
43738,77017,1,2,41397
43739,27576,1,3,15121
43740,90023,0,2,12419
43741,20158,1,1,161054
43742,27455,0,1,195052
43743,07024,1,5,74743
43744,97470,1,1,14473
43745,21791,0,1,17172
43746,38388,1,1,63170
43747,20678,0,3,80457
43748,91775,1,1,105485
43749,62095,0,1,82354
43750,65721,0,1,10339
43751,85747,0,1,12632
43752,34788,0,1,53248
43753,35811,1,3,15283
43754,89512,0,1,27291
43755,11030,0,1,32411
43756,94536,0,5,35864
43757,89801,1,1,5143
43758,92114,1,3,32321
43759,85283,1,4,1213
43760,01431,0,1,108409
43761,29732,1,3,16930
43762,24368,1,1,196005
43763,10567,0,1,93086
43764,60103,1,1,198864
43765,60137,0,1,414247
43766,11208,0,2,24342
43767,23837,0,1,46070
43768,32352,0,3,26912
43769,74435,1,1,161804
43770,11216,1,3,75851
43771,95758,0,5,206309
43772,75220,0,2,96227
43773,97459,0,1,32993
43774,79556,0,2,20041
43775,71040,1,3,28133
43776,98632,0,1,76171
43777,33460,1,3,11225
43778,48067,0,1,116755
43779,29607,1,1,49378
43780,95117,0,1,90449
43781,33015,0,2,20700
43782,54810,0,1,32334
43783,42211,0,3,45381
43784,53189,0,1,32413
43785,06468,0,1,101798
43786,12068,1,1,31207
43787,29577,1,2,17645
43788,69038,0,1,16357
43789,74361,1,1,40700
43790,77573,0,5,63167
43791,46574,0,1,43134
43792,37716,1,1,26709
43793,30040,1,5,81402
43794,80951,1,1,48424
43795,63112,0,1,82876
43796,55423,1,1,201258
43797,42276,1,1,53637
43798,07663,1,1,153732
43799,76116,1,1,254907
43800,05354,1,1,15722
43801,75025,1,1,277825
43802,33477,1,1,125602
43803,48197,0,5,50245
43804,15044,0,1,51438
43805,93551,0,2,16300
43806,97415,1,1,135684
43807,75152,1,1,23118
43808,68788,0,1,47703
43809,29501,1,3,20599
43810,90813,1,2,14623
43811,00959,1,2,7063
43812,98036,1,1,136857
43813,48035,1,3,88
43814,34452,0,1,3026
43815,06374,1,8,27632
43816,97006,0,5,62678
43817,91711,1,5,60393
43818,81635,1,2,87284
43819,32244,1,3,14022
43820,91204,1,1,143811
43821,34951,1,1,152719
43822,33909,1,2,11894
43823,87111,1,2,46541
43824,71055,0,1,90978
43825,97024,0,1,135610
43826,80111,1,2,13816
43827,14228,1,1,87581
43828,62269,1,1,111781
43829,23072,1,1,208116
43830,90254,1,1,216974
43831,11228,0,1,48209
43832,61520,0,3,7777
43833,30094,1,1,20731
43834,93657,1,2,26243
43835,11558,0,1,27678
43836,93535,1,2,13479
43837,58042,1,1,43812
43838,71202,1,3,13612
43839,02116,0,1,743070
43840,01331,0,1,60073
43841,05446,0,1,72790
43842,75961,1,1,114368
43843,94533,0,3,54713
43844,47842,1,1,43936
43845,65340,1,1,147144
43846,43410,1,1,101771
43847,30566,0,1,12190
43848,55408,1,1,51530
43849,85756,0,3,608
43850,60629,0,3,45870
43851,79382,0,1,109723
43852,55106,0,1,96704
43853,17563,0,1,29723
43854,98284,0,1,165963
43855,73132,0,1,174103
43856,62466,1,1,19707
43857,45840,0,1,139618
43858,22025,0,1,99124
43859,98409,1,8,15611
43860,27944,0,1,50402
43861,75964,0,2,53450
43862,67052,1,1,19880
43863,97038,0,1,94345
43864,00719,0,2,47418
43865,49079,0,1,35687
43866,92543,1,1,23671
43867,66043,1,1,215440
43868,19539,1,2,7240
43869,16066,1,1,23993
43870,12065,1,5,79624
43871,97071,1,1,44973
43872,48879,1,1,8303
43873,92821,0,1,7764
43874,15217,0,1,100001
43875,43130,0,1,49372
43876,11207,1,3,10573
43877,10469,1,2,35147
43878,02129,1,5,76992
43879,75069,0,1,293632
43880,25309,1,1,67497
43881,11226,0,2,103316
43882,20748,0,3,8951
43883,46115,1,1,169574
43884,75228,0,2,19843
43885,27534,1,3,32073
43886,21539,0,3,586
43887,77068,1,3,48616
43888,20724,1,3,95913
43889,32044,1,1,32811
43890,30909,0,8,8061
43891,46615,1,1,17179
43892,77845,1,1,192490
43893,62618,1,2,95422
43894,33169,0,2,72090
43895,17543,0,1,225038
43896,92129,1,5,112428
43897,75243,1,1,21641
43898,84065,0,1,73518
43899,07011,0,2,32002
43900,65305,0,3,134029
43901,04421,1,1,7706
43902,77459,0,2,33397
43903,95350,0,1,70263
43904,32084,1,1,73749
43905,68508,0,1,32005
43906,50021,1,1,132022
43907,30022,0,2,76028
43908,80233,1,1,29386
43909,17020,0,1,91879
43910,11218,1,2,22916
43911,93001,0,2,39419
43912,23314,0,1,291801
43913,93312,1,1,8471
43914,98466,0,1,23608
43915,20744,0,3,176553
43916,78589,1,2,25485
43917,23517,1,1,117197
43918,14305,0,1,153415
43919,90220,0,2,33583
43920,53105,1,1,101281
43921,52002,0,1,127779
43922,87114,1,2,151228
43923,48866,1,1,9628
43924,07111,0,3,98936
43925,07060,0,2,12766
43926,36303,1,1,241975
43927,62521,0,1,75156
43928,95820,1,2,32391
43929,63376,0,7,108556
43930,10950,1,1,19651
43931,22932,0,1,48464
43932,45249,1,1,367353
43933,51454,0,1,69346
43934,02911,1,1,95747
43935,98208,1,8,103482
43936,60402,0,1,121682
43937,11706,0,3,70491
43938,60123,1,1,35883
43939,36560,1,4,34143
43940,92335,1,3,10716
43941,46703,1,1,68360
43942,94014,0,2,8079
43943,43571,1,1,120343
43944,36351,1,3,44563
43945,40229,1,1,36082
43946,10469,0,1,101401
43947,29650,1,1,148688
43948,77074,1,1,88164
43949,17834,0,1,170228
43950,32054,0,1,33834
43951,30102,0,1,79355
43952,19406,1,5,175262
43953,53154,1,1,47744
43954,92117,0,1,149756
43955,98201,1,1,45460
43956,61070,1,1,23745
43957,08540,0,5,134217
43958,77375,0,1,73638
43959,48187,1,3,39452
43960,55441,0,3,15116
43961,92024,0,1,183372
43962,94014,0,5,13560
43963,64118,0,1,158219
43964,36695,1,1,23979
43965,10453,1,2,9227
43966,40203,0,3,11432
43967,21201,1,7,10202
43968,10032,0,2,45021
43969,28327,0,5,58525
43970,30349,1,3,40756
43971,30342,1,1,313908
43972,06078,1,1,69182
43973,26351,0,3,4120
43974,66610,1,1,35655
43975,33173,1,2,27836
43976,71373,1,1,133042
43977,78261,0,2,40876
43978,94603,0,3,42570
43979,33024,0,2,8410
43980,75103,0,1,58051
43981,33764,0,1,56143
43982,93703,0,2,8116
43983,08807,0,1,14225
43984,22309,1,2,154990
43985,34243,1,1,47238
43986,77346,0,5,59296
43987,77565,0,1,68859
43988,33782,0,5,32341
43989,78664,1,1,84534
43990,46350,1,2,67663
43991,46628,0,1,123216
43992,38579,0,1,17499
43993,97914,0,2,10059
43994,30815,0,3,61210
43995,33155,0,2,88235
43996,11756,0,5,147494
43997,52761,0,1,63165
43998,34785,0,2,7766
43999,11366,0,1,26750
44000,42066,1,2,33549
44001,76134,1,3,24953
44002,63110,0,3,7529
44003,25501,1,1,51958
44004,07936,1,1,68997
44005,77061,0,2,13553
44006,19123,1,3,18632
44007,50010,0,5,11573
44008,21811,1,1,99951
44009,30534,0,1,46757
44010,46260,1,2,43065
44011,19426,0,1,72830
44012,77479,1,5,94948
44013,80026,0,1,93635
44014,85546,0,1,34611
44015,15221,1,3,62484
44016,22102,0,8,192371
44017,35504,1,1,37276
44018,02062,0,2,5861
44019,46038,1,1,268211
44020,02740,0,1,48664
44021,53189,0,1,86871
44022,55042,0,1,179972
44023,65014,1,1,15419
44024,93105,0,1,142559
44025,25425,1,1,119610
44026,98221,0,1,160182
44027,54016,0,1,75907
44028,06880,1,1,234037
44029,11967,0,1,92403
44030,14070,0,4,94840
44031,27546,1,5,87997
44032,37069,0,1,155756
44033,06002,0,3,80083
44034,79703,1,2,31127
44035,28468,1,1,65782
44036,92019,0,1,71734
44037,42647,1,1,10042
44038,31558,1,1,30586
44039,92551,1,3,46461
44040,60043,1,1,131631
44041,95212,0,2,31114
44042,95765,1,1,2198
44043,60585,0,1,11015
44044,78624,1,1,60538
44045,79092,1,2,28677
44046,29588,0,1,172462
44047,19720,0,1,1615
44048,28212,1,5,20731
44049,79924,1,2,41276
44050,90068,0,2,24754
44051,92701,1,2,37352
44052,33873,0,1,68658
44053,95037,1,1,83636
44054,64118,1,1,6591
44055,94117,1,1,190339
44056,04605,0,1,66061
44057,92064,1,7,22809
44058,92663,1,1,245996
44059,27105,0,3,90265
44060,31406,0,1,122721
44061,76501,1,1,12660
44062,63069,1,1,84611
44063,33027,0,3,9759
44064,55976,0,1,63737
44065,27701,1,3,24958
44066,48045,0,1,43111
44067,05478,0,1,108127
44068,10468,1,2,10787
44069,71055,0,1,17529
44070,28560,0,1,1924
44071,60305,0,1,374401
44072,79925,1,1,61293
44073,27215,1,2,65020
44074,31408,1,1,60243
44075,98225,1,1,13125
44076,40146,0,3,45448
44077,48047,0,1,76945
44078,49071,1,1,481
44079,53143,0,1,4733
44080,71275,1,3,4204
44081,60133,1,1,29755
44082,64723,0,1,40428
44083,59937,0,1,163512
44084,90301,1,2,55405
44085,34639,1,8,17247
44086,07675,1,1,14572
44087,33134,0,2,66223
44088,03304,0,1,54892
44089,32708,1,1,135980
44090,10023,0,1,230804
44091,30168,0,2,8031
44092,45459,0,1,97431
44093,07470,1,1,21074
44094,07922,1,1,91800
44095,34112,0,3,16251
44096,21037,0,1,154626
44097,46902,1,1,50844
44098,62216,0,1,77974
44099,89183,0,2,8606
44100,36323,1,1,86994
44101,27455,0,1,133934
44102,44830,1,1,2527
44103,11214,0,5,17436
44104,38109,0,3,10068
44105,00718,1,2,64713
44106,10941,0,1,36076
44107,05647,0,1,7928
44108,93536,0,1,231445
44109,07032,1,2,30778
44110,40502,0,1,343
44111,55117,0,5,14548
44112,46804,1,2,6773
44113,38305,0,1,144146
44114,77396,1,2,114025
44115,97302,1,2,75093
44116,52544,1,1,49655
44117,25123,1,8,1538
44118,11226,1,3,33085
44119,06107,1,1,159395
44120,46168,1,1,156248
44121,53142,1,1,6846
44122,90640,1,2,30035
44123,46733,0,1,35904
44124,46222,0,2,23267
44125,28227,0,1,20741
44126,95401,0,1,10994
44127,01545,1,1,137281
44128,54521,1,1,17364
44129,15205,0,1,42323
44130,14150,0,8,10602
44131,46038,1,1,52509
44132,29615,1,3,85612
44133,14850,0,1,194032
44134,08107,1,1,77700
44135,33936,0,2,27730
44136,00680,1,2,20018
44137,18017,1,1,6963
44138,95336,1,2,77947
44139,13204,0,1,63807
44140,14606,1,1,42929
44141,27983,0,3,19745
44142,28630,0,1,160603
44143,56464,0,1,148323
44144,92251,1,2,37881
44145,85029,0,7,26440
44146,76117,0,1,57559
44147,92009,1,1,93918
44148,93308,1,1,86298
44149,98208,0,1,113150
44150,12047,0,1,24764
44151,46902,0,1,4165
44152,55433,1,1,28765
44153,94565,1,3,40157
44154,00664,0,2,20807
44155,34639,0,1,25366
44156,28429,0,2,27155
44157,28453,0,3,73927
44158,63017,0,1,3540
44159,91306,1,1,97555
44160,33765,1,1,36661
44161,92629,0,1,420097
44162,91436,0,1,112680
44163,17111,0,1,48731
44164,98056,1,1,107840
44165,87001,0,4,21374
44166,20904,0,3,51335
44167,85201,1,5,80912
44168,06029,1,1,144685
44169,91763,0,2,38388
44170,91702,1,2,7424
44171,93923,1,1,72606
44172,20714,0,1,152544
44173,91950,1,1,131780
44174,13126,1,1,1540
44175,75240,0,3,70122
44176,70817,0,1,91172
44177,60604,0,1,41637
44178,32176,1,1,18895
44179,94538,0,5,33621
44180,98032,0,1,76257
44181,02332,0,1,219731
44182,49072,0,1,68980
44183,95355,0,1,96371
44184,76207,0,1,27640
44185,72712,1,1,50762
44186,11691,1,1,9294
44187,91755,1,5,28308
44188,06095,1,3,16349
44189,49505,1,2,11197
44190,40215,1,3,13884
44191,30329,1,1,349153
44192,45614,1,1,89751
44193,19607,1,1,76022
44194,96720,0,8,64099
44195,52405,1,1,91928
44196,76052,0,2,12928
44197,38017,1,1,226605
44198,29662,1,3,45783
44199,45810,1,1,48265
44200,47918,1,1,30390
44201,90025,1,5,134252
44202,07066,1,1,18290
44203,33716,1,3,28585
44204,13207,0,3,2785
44205,80260,1,1,78908
44206,40342,1,1,116727
44207,04917,1,1,100459
44208,16683,1,1,65879
44209,80302,1,1,53159
44210,29483,1,1,19852
44211,92501,1,3,37834
44212,02766,0,1,87947
44213,95605,0,1,53054
44214,38127,0,3,309
44215,78245,1,2,83678
44216,28226,1,3,117206
44217,48198,0,1,26860
44218,87121,1,4,25014
44219,11362,0,5,232746
44220,27526,1,1,13498
44221,74074,0,1,199258
44222,89434,1,1,119496
44223,89149,0,1,276555
44224,87105,0,2,117668
44225,55732,1,1,62076
44226,94546,1,1,75076
44227,11372,1,2,71715
44228,28582,1,1,21676
44229,01057,0,1,81991
44230,00957,1,2,20928
44231,99362,0,1,87565
44232,19507,1,1,51279
44233,84106,1,1,30071
44234,76401,0,1,37936
44235,65473,0,3,18484
44236,60804,1,2,35407
44237,71003,1,1,224075
44238,90731,1,5,92124
44239,68901,0,1,61978
44240,73029,1,1,199
44241,14850,1,2,12549
44242,75482,0,2,45338
44243,05143,1,1,245947
44244,33032,1,5,79592
44245,72540,0,1,134355
44246,65109,1,1,124542
44247,31002,0,1,45079
44248,37064,1,1,110964
44249,23059,0,1,132761
44250,78521,0,2,20387
44251,91502,0,2,55743
44252,85258,1,1,190665
44253,30102,1,1,75452
44254,16232,0,1,23763
44255,15108,0,1,281128
44256,73132,1,1,86584
44257,30901,0,3,21457
44258,78230,1,1,362563
