#uid, zipcode, sex, race, income
2228,44138,1,1,123265
2229,30082,0,3,48248
2230,22030,0,3,148187
2231,93304,0,1,24874
2232,46845,0,1,95845
2233,49203,1,1,104673
2234,08753,0,1,208989
2235,45157,1,1,92840
2236,13204,1,1,3169
2237,65340,1,1,10778
2238,33610,1,3,7212
2239,33020,0,3,10974
2240,60008,0,1,3485
2241,47111,0,1,201913
2242,28208,0,3,20321
2243,32773,1,2,38795
2244,37075,1,1,19610
2245,73119,1,7,11202
2246,06902,0,1,120562
2247,36081,0,3,5740
2248,45503,0,1,192079
2249,77530,0,2,1279
2250,11236,0,2,88514
2251,02740,0,7,15661
2252,33322,1,1,117447
2253,08882,1,1,24967
2254,46614,0,1,29819
2255,29630,0,1,68046
2256,84660,0,1,19149
2257,75065,1,1,36037
2258,94602,1,2,150501
2259,77386,1,2,35332
2260,23226,1,1,81493
2261,72701,0,1,39168
2262,11040,1,2,47876
2263,23061,1,1,37787
2264,95127,0,2,41001
2265,97219,0,1,25884
2266,14216,1,1,237726
2267,00716,1,2,45521
2268,06460,1,5,195290
2269,23502,0,3,113792
2270,95363,1,1,127155
2271,27519,1,3,151713
2272,71360,1,1,80530
2273,60629,1,2,100063
2274,97213,1,3,55955
2275,35811,0,1,78120
2276,11236,1,3,61019
2277,17057,0,1,105464
2278,39503,0,1,69353
2279,10451,0,3,10289
2280,70058,1,3,43188
2281,39574,1,1,9613
2282,76501,0,1,24150
2283,95204,1,2,32347
2284,92679,0,5,128913
2285,56301,1,1,7905
2286,67574,0,1,90122
2287,93446,0,2,3844
2288,00917,1,2,8789
2289,17554,1,3,31758
2290,97845,1,1,7584
2291,68116,1,1,298403
2292,32641,1,2,21470
2293,07066,0,1,146276
2294,03044,0,1,114723
2295,60081,0,1,82483
2296,48176,0,1,17394
2297,29488,1,1,138761
2298,95482,1,1,42021
2299,75211,1,3,7425
2300,89121,1,2,7779
2301,18974,0,1,83930
2302,95326,1,2,37196
2303,65101,1,3,45500
2304,13090,0,1,66076
2305,40504,0,1,92512
2306,29576,0,1,130609
2307,97527,1,1,32417
2308,38571,1,1,39819
2309,80525,1,2,17621
2310,61832,1,1,49306
2311,30117,1,3,91917
2312,27925,0,1,43327
2313,76133,0,3,35065
2314,48043,0,3,30462
2315,84663,0,1,33695
2316,14619,1,3,67982
2317,10941,1,1,197518
2318,60827,1,3,121583
2319,25428,1,1,120872
2320,48187,1,3,24966
2321,37080,1,1,92357
2322,12771,1,1,63904
2323,37857,1,1,37386
2324,73118,0,1,73920
2325,97402,0,1,128909
2326,75755,1,1,39106
2327,32757,1,1,61368
2328,60621,0,3,15021
2329,11746,1,1,21278
2330,00727,0,2,114757
2331,70615,0,1,16526
2332,37921,0,3,6787
2333,90250,0,2,4993
2334,83847,0,1,8307
2335,10473,0,2,11530
2336,27405,1,3,48316
2337,15210,1,1,1273
2338,03908,1,1,56322
2339,07644,0,5,202626
2340,52240,0,1,197441
2341,46234,0,1,5094
2342,30750,1,1,128246
2343,55426,0,1,78751
2344,60561,0,1,132304
2345,61074,0,1,9462
2346,79603,0,1,69956
2347,44511,0,1,50290
2348,29906,1,3,115736
2349,60614,1,1,96989
2350,60652,1,1,225616
2351,15215,0,1,248617
2352,37211,0,1,18908
2353,75230,0,2,48497
2354,94568,0,3,108671
2355,36037,0,1,190699
2356,35211,1,3,20889
2357,10065,1,1,76715
2358,58301,0,4,5533
2359,02779,0,1,11170
2360,85621,0,2,36729
2361,92014,1,1,691502
2362,12553,1,1,129418
2363,96073,1,1,69944
2364,75020,0,1,177161
2365,10990,1,1,246290
2366,33177,0,2,26313
2367,60436,0,3,27322
2368,60143,0,1,54464
2369,07726,0,1,68776
2370,85719,1,1,155493
2371,07643,1,5,21260
2372,10461,1,5,28383
2373,46280,0,1,53060
2374,33412,1,1,102251
2375,08901,1,5,121256
2376,11204,1,2,51085
2377,10025,0,3,57926
2378,11801,0,1,81733
2379,30141,0,1,49647
2380,49021,0,1,67567
2381,38133,1,1,165407
2382,64126,0,3,23630
2383,85142,0,1,157897
2384,46902,0,1,195128
2385,53704,0,1,199649
2386,98466,1,1,29776
2387,92509,1,2,51753
2388,73701,1,1,117242
2389,93905,1,2,63944
2390,35077,1,1,42761
2391,44281,0,1,37205
2392,23235,1,3,183722
2393,75253,0,2,5196
2394,85367,1,1,57300
2395,21009,1,1,37370
2396,90018,1,3,45601
2397,32825,1,1,70413
2398,29401,1,2,98974
2399,49079,1,1,44515
2400,92882,1,1,50666
2401,84093,1,1,55715
2402,48089,0,3,80839
2403,33605,0,3,10110
2404,60651,1,3,66156
2405,18426,0,1,108590
2406,21113,0,3,5321
2407,94015,1,5,242371
2408,80107,0,1,80418
2409,30122,1,3,41210
2410,95111,0,2,18805
2411,55419,1,1,122218
2412,50321,0,5,32327
2413,16224,1,1,19116
2414,99709,0,8,16175
2415,77035,0,2,57141
2416,93286,0,2,1829
2417,76179,1,1,55061
2418,77089,1,2,146962
2419,45335,1,1,53725
2420,79416,0,1,62158
2421,90745,0,3,129377
2422,38115,1,3,617
2423,60004,0,1,129627
2424,33567,1,2,15545
2425,60649,1,3,41604
2426,15824,1,1,23229
2427,02453,0,2,24223
2428,54751,1,1,94714
2429,28027,1,1,69693
2430,97223,0,1,41587
2431,76360,0,1,52935
2432,91706,0,2,2684
2433,63090,1,7,51939
2434,02169,1,1,24252
2435,85202,0,1,44321
2436,42021,1,1,38018
2437,33068,0,3,75710
2438,75115,0,3,44752
2439,77407,1,5,82323
2440,34653,0,1,21701
2441,23005,0,1,23567
2442,21133,0,3,63167
2443,92868,1,2,40329
2444,91001,0,7,33477
2445,06379,1,1,116464
2446,21771,1,1,270994
2447,94550,0,5,103419
2448,10455,0,2,24472
2449,75142,0,2,64833
2450,48842,0,1,58770
2451,95762,1,1,186812
2452,92879,1,1,78573
2453,30673,1,1,92795
2454,49424,1,1,2124
2455,42328,1,1,102784
2456,70356,0,3,15727
2457,44505,0,1,23457
2458,78758,0,2,119629
2459,53546,1,1,42732
2460,92129,0,5,58401
2461,91724,1,2,41392
2462,77004,0,1,193164
2463,20032,1,3,83681
2464,41224,1,1,6878
2465,06902,1,3,23619
2466,48625,0,1,27702
2467,18466,0,3,13437
2468,70113,1,3,7526
2469,47710,0,1,28863
2470,16335,1,1,48237
2471,13211,1,1,29035
2472,11967,0,1,105183
2473,13045,0,1,24928
2474,33544,0,5,18630
2475,70714,1,3,41713
2476,54313,0,1,78382
2477,80530,1,1,37784
2478,74729,0,1,57720
2479,48187,1,1,34314
2480,31642,0,1,70401
2481,24312,1,1,10236
2482,13833,0,1,160917
2483,23805,0,3,48293
2484,90291,0,2,74554
2485,06437,1,1,191780
2486,48750,0,1,97152
2487,66605,1,1,53453
2488,32301,1,1,56298
2489,80530,1,1,60675
2490,72032,1,1,17626
2491,19020,0,1,81802
2492,39301,1,1,46814
2493,77503,0,2,12804
2494,36067,0,1,43039
2495,49684,1,1,53201
2496,53807,0,1,44207
2497,22015,0,1,122985
2498,15690,0,1,73258
2499,84075,1,1,138655
2500,33966,1,2,69210
2501,56007,0,1,190780
2502,60607,0,1,126366
2503,23223,0,3,68386
2504,49022,1,1,50523
2505,46767,1,2,46714
2506,97267,0,1,55420
2507,33853,0,3,173
2508,89110,1,2,5216
2509,30415,1,1,22755
2510,03102,1,1,7574
2511,92675,1,1,128107
2512,95401,0,1,17621
2513,63368,1,1,23738
2514,58741,0,1,79207
2515,33015,1,2,125647
2516,35210,0,1,61051
2517,54165,0,1,24021
2518,32174,1,1,2277
2519,91744,0,1,25895
2520,07442,0,5,47032
2521,11419,1,3,44639
2522,84325,0,1,51953
2523,10952,1,1,71290
2524,75007,0,1,105265
2525,93950,0,1,38497
2526,00738,1,2,6814
2527,91702,1,2,116557
2528,48146,1,1,30505
2529,45244,1,1,51000
2530,49504,0,1,52314
2531,92114,0,5,121311
2532,54501,0,1,39760
2533,98942,1,1,37502
2534,29642,1,1,1361
2535,65201,0,1,6918
2536,75060,1,1,39172
2537,36613,0,1,2452
2538,68005,1,1,22587
2539,68803,1,1,55488
2540,31566,0,1,1564
2541,15905,1,1,22062
2542,80401,1,1,78306
2543,93611,0,1,47224
2544,11208,1,3,83580
2545,08560,0,1,8681
2546,45247,1,3,50215
2547,02816,1,1,28309
2548,10457,0,3,16343
2549,94520,0,2,15810
2550,61201,0,3,54517
2551,93223,1,2,15253
2552,93635,1,1,17743
2553,55811,1,1,66708
2554,55987,1,1,30761
2555,47906,0,1,37654
2556,98296,1,1,75633
2557,30633,0,1,97365
2558,58384,0,1,135323
2559,27526,1,3,8935
2560,71245,0,3,22068
2561,60478,0,3,33765
2562,11691,1,3,111168
2563,60641,1,3,57538
2564,53204,0,2,4837
2565,53934,0,1,85358
2566,34208,0,2,6170
2567,40371,0,1,20586
2568,27358,1,1,145861
2569,28704,0,1,35259
2570,03054,1,1,62739
2571,55066,0,1,71336
2572,95122,1,5,37546
2573,38019,1,1,100578
2574,85020,0,1,134665
2575,35124,1,1,83791
2576,53717,0,5,23299
2577,37042,0,1,13478
2578,80203,0,1,83797
2579,57383,1,1,119568
2580,68048,1,1,141061
2581,33890,0,2,15655
2582,06260,1,1,192788
2583,98542,0,1,141616
2584,14120,0,1,51817
2585,30311,0,3,39185
2586,02554,1,2,61174
2587,91711,1,5,56436
2588,02905,0,1,117793
2589,45880,1,1,129740
2590,64501,0,1,100693
2591,60622,1,1,118520
2592,13790,0,1,45974
2593,25427,1,1,50166
2594,33028,0,2,49110
2595,32566,0,1,230172
2596,32424,1,1,12511
2597,61951,0,1,27168
2598,19403,1,1,27013
2599,78230,0,2,82740
2600,60540,1,1,102116
2601,72573,1,1,21283
2602,15108,1,1,77142
2603,95116,0,2,53088
2604,34983,1,1,19234
2605,39350,1,1,65847
2606,96793,1,1,53860
2607,84116,0,2,28963
2608,32129,0,1,36363
2609,21057,1,1,200740
2610,27970,0,3,9009
2611,95831,0,3,1197
2612,89135,1,1,78427
2613,95448,0,1,2057
2614,57103,1,3,86425
2615,20854,0,1,185331
2616,94550,1,1,385295
2617,45380,1,1,97875
2618,36071,0,1,42855
2619,44883,1,1,30429
2620,80915,0,1,100170
2621,30274,0,2,45349
2622,25312,0,1,50622
2623,43334,1,1,143143
2624,76401,0,2,44293
2625,34731,0,1,107700
2626,45215,1,3,91203
2627,11001,0,1,78669
2628,53590,1,1,5721
2629,78408,0,2,28359
2630,10598,1,1,67169
2631,49721,1,1,87673
2632,35447,1,3,24943
2633,92011,1,2,94787
2634,02740,0,1,32671
2635,33774,1,1,110768
2636,35447,1,1,26800
2637,20745,0,5,35032
2638,27017,1,2,5838
2639,32137,1,1,62455
2640,30519,0,7,169942
2641,12603,0,3,45130
2642,48236,0,1,30153
2643,85022,0,2,19964
2644,28277,0,1,40627
2645,10570,1,1,94767
2646,31206,1,3,32898
2647,68008,0,1,112386
2648,20601,1,3,17267
2649,01864,0,1,142219
2650,34219,1,1,47312
2651,33830,0,1,34016
2652,11743,0,1,74375
2653,55106,0,2,3508
2654,07504,1,3,21742
2655,36264,1,3,50743
2656,95451,1,1,34528
2657,60004,1,1,41084
2658,78758,0,2,8031
2659,22554,0,1,53896
2660,30062,1,1,311939
2661,58078,1,1,55220
2662,32962,0,1,29069
2663,77498,0,2,52375
2664,95973,0,2,35783
2665,84065,1,1,89114
2666,12158,1,1,62968
2667,84088,1,1,2604
2668,96789,1,2,59520
2669,02148,1,1,85605
2670,29526,0,1,40010
2671,37743,1,1,66625
2672,21076,0,1,8960
2673,92691,0,1,146418
2674,89029,0,1,123847
2675,60617,0,2,23492
2676,62526,1,7,35674
2677,98002,1,1,50893
2678,25540,1,1,26129
2679,44632,0,1,25132
2680,11230,0,2,15146
2681,98258,1,1,117972
2682,26508,0,1,17982
2683,12804,0,1,73375
2684,19709,0,1,214568
2685,85335,0,1,68930
2686,95356,1,1,112860
2687,94043,0,5,81336
2688,23602,1,3,100403
2689,89101,1,2,270
2690,11233,1,3,69936
2691,30306,1,1,442680
2692,22903,1,3,59850
2693,62286,0,1,66382
2694,95966,0,1,101510
2695,71129,0,1,42218
2696,48204,1,3,15855
2697,11234,0,1,40055
2698,08046,1,5,14540
2699,94805,1,1,183637
2700,71302,0,1,15365
2701,60618,1,1,88199
2702,53224,0,1,1287
2703,80122,1,1,45612
2704,82242,0,1,369293
2705,48081,1,1,219138
2706,55992,1,1,40842
2707,90640,1,2,93617
2708,73109,1,1,100574
2709,77027,0,2,126773
2710,61924,1,1,151006
2711,85375,0,1,23131
2712,60452,0,1,160233
2713,12305,0,1,4713
2714,92653,1,1,186796
2715,80920,0,1,165956
2716,92354,1,2,45959
2717,91360,1,5,37226
2718,25550,1,1,154370
2719,89074,1,1,28738
2720,32566,1,1,33987
2721,77418,0,1,120791
2722,17111,0,1,40371
2723,93311,1,1,70495
2724,27407,0,5,142590
2725,78252,0,3,4916
2726,90063,1,2,11508
2727,79904,0,3,67949
2728,84790,0,1,2649
2729,33144,0,2,17058
2730,95928,1,3,41515
2731,91606,1,2,1356
2732,95035,1,2,90937
2733,40214,0,1,32938
2734,05446,0,1,80182
2735,60120,1,2,4092
2736,61108,1,1,159097
2737,07032,0,1,259933
2738,95037,1,5,94667
2739,28451,1,1,67192
2740,32162,1,1,265471
2741,72113,1,1,42040
2742,04747,0,1,54300
2743,32934,0,1,31634
2744,61616,0,8,87470
2745,98040,0,1,54369
2746,33711,1,3,159
2747,07202,1,1,178200
2748,44280,1,1,119102
2749,77074,1,1,84668
2750,33076,0,1,74663
2751,64110,1,3,43935
2752,87114,1,1,160494
2753,87413,1,1,33775
2754,02644,1,1,47022
2755,94568,0,5,101410
2756,20832,1,1,96064
2757,19128,0,1,28704
2758,64080,1,1,218924
2759,00736,0,2,38228
2760,17856,0,1,141273
2761,17402,0,1,194473
2762,91325,0,1,197322
2763,51445,0,1,119492
2764,08857,1,7,426878
2765,67574,1,1,2347
2766,63115,0,3,9866
2767,32043,0,1,225245
2768,33013,1,2,8508
2769,60139,1,1,107854
2770,07011,0,1,53474
2771,44062,1,1,1581
2772,19122,1,3,82562
2773,04047,0,1,60839
2774,94610,0,1,178439
2775,21224,0,1,165506
2776,33773,1,2,30853
2777,00926,0,2,27175
2778,91105,0,5,5599
2779,20170,0,1,129913
2780,47203,1,5,30165
2781,38127,0,3,58369
2782,11024,0,1,35926
2783,24592,0,3,6560
2784,79849,1,2,4410
2785,61914,0,1,14084
2786,87401,1,1,76299
2787,46237,1,1,85570
2788,78412,1,2,31058
2789,53105,1,1,53313
2790,62960,1,1,26948
2791,78728,1,5,255283
2792,28208,0,1,49300
2793,45140,1,1,16271
2794,77539,1,3,112906
2795,85224,0,1,125227
2796,33068,0,3,12868
2797,10458,1,2,24653
2798,90015,0,2,8622
2799,72921,1,8,8151
2800,85249,1,1,73073
2801,95831,1,1,17441
2802,95827,1,1,17119
2803,61616,0,1,30285
2804,23185,1,1,2086
2805,91411,1,1,52914
2806,94707,0,1,36723
2807,30134,1,3,90840
2808,46706,1,1,117554
2809,12180,0,1,50891
2810,87104,0,2,56335
2811,64505,0,1,94005
2812,80524,1,1,56381
2813,19141,0,3,23112
2814,35646,1,3,64280
2815,74955,1,1,2377
2816,92629,1,1,103294
2817,60515,0,1,288865
2818,29414,0,1,145558
2819,76002,0,1,27606
2820,63701,0,7,8108
2821,39576,0,1,115805
2822,84010,1,1,190040
2823,44471,1,2,87152
2824,95324,1,1,28180
2825,28277,0,1,167905
2826,01520,1,1,236138
2827,60088,0,1,36825
2828,02780,0,3,46436
2829,62221,1,1,294918
2830,33147,1,3,30625
2831,33983,1,1,128944
2832,50010,1,1,57458
2833,11520,0,1,92601
2834,97471,1,1,141234
2835,95035,1,5,42766
2836,21211,0,1,65295
2837,01220,0,1,80598
2838,13502,1,1,104228
2839,90280,0,2,11404
2840,45356,0,1,22301
2841,28086,0,1,112020
2842,95017,1,2,31595
2843,11237,1,2,50552
2844,08053,0,1,24854
2845,52501,0,1,25315
2846,33165,0,2,8609
2847,33169,1,3,77951
2848,10589,0,1,70116
2849,60626,0,2,45782
2850,60626,1,3,97
2851,75032,0,2,22202
2852,95210,0,5,18422
2853,29169,0,1,162392
2854,78261,0,2,20041
2855,71295,1,3,6104
2856,33711,1,3,63895
2857,70563,1,1,82999
2858,78026,1,2,69220
2859,07930,1,1,119668
2860,90201,0,2,9316
2861,98208,0,1,46104
2862,33125,0,2,22499
2863,85607,0,2,12245
2864,50035,1,1,64892
2865,96818,0,8,4576
2866,90245,1,1,102451
2867,48161,1,1,3050
2868,02151,0,3,65066
2869,30040,1,5,74135
2870,93117,0,1,99764
2871,60647,1,2,41788
2872,30510,0,2,16135
2873,38866,1,1,15580
2874,10459,1,2,2032
2875,64111,1,1,60330
2876,95120,0,2,6697
2877,85225,1,3,26859
2878,79424,0,2,53560
2879,91343,0,2,75249
2880,07757,0,1,37472
2881,30102,0,3,16681
2882,06902,0,1,164926
2883,84790,0,1,94096
2884,34480,0,1,55491
2885,23188,1,1,34055
2886,12306,1,1,48412
2887,93534,1,2,31011
2888,54130,1,1,161186
2889,38343,0,1,5115
2890,08721,0,1,72953
2891,44105,1,3,69603
2892,30705,0,1,37949
2893,04411,0,1,33145
2894,75115,0,3,101198
2895,44444,0,1,84867
2896,06484,1,1,206665
2897,44094,0,1,257444
2898,26554,0,1,85659
2899,87410,1,1,84465
2900,68701,0,1,46792
2901,76244,0,1,88194
2902,75119,1,3,27678
2903,95334,1,5,26172
2904,71301,1,3,13684
2905,98513,1,1,142832
2906,50156,1,2,11676
2907,60632,0,2,23266
2908,77363,1,1,36823
2909,22193,1,1,55492
2910,48317,1,1,14701
2911,43701,0,4,27105
2912,20903,1,2,14950
2913,27534,0,3,27201
2914,92233,0,3,2421
2915,01569,1,1,90218
2916,00794,1,2,28195
2917,39437,1,1,66033
2918,38827,1,1,37763
2919,32953,0,1,70225
2920,87114,0,1,56444
2921,93015,0,2,89034
2922,97203,1,1,43869
2923,60118,1,1,210142
2924,77506,0,2,5484
2925,77845,1,1,156129
2926,37013,1,2,17774
2927,92336,1,2,58198
2928,76148,1,1,51319
2929,08852,1,7,13669
2930,97754,1,1,22795
2931,02169,1,1,106531
2932,59714,0,1,37427
2933,20743,1,3,45070
2934,39206,1,3,125826
2935,32256,1,3,37817
2936,94066,0,2,130460
2937,63660,1,1,4237
2938,98033,1,1,196303
2939,19031,0,1,155729
2940,36110,0,3,11189
2941,98801,0,1,196399
2942,00957,1,2,14906
2943,30126,0,1,63783
2944,83202,1,1,39124
2945,66061,0,1,170676
2946,61832,1,1,8048
2947,32822,1,2,43185
2948,32826,0,1,19764
2949,04239,1,1,193671
2950,92656,0,1,386793
2951,71292,0,1,60607
2952,43015,0,1,105381
2953,51106,0,2,80390
2954,55104,0,1,110189
2955,60632,0,2,24082
2956,33055,1,2,50256
2957,71301,1,1,53939
2958,77055,0,1,39579
2959,87401,1,4,28852
2960,83713,1,1,228497
2961,91765,1,5,260380
2962,93304,0,2,29430
2963,32311,1,3,47150
2964,07849,0,1,114388
2965,13662,1,1,11155
2966,07803,1,1,12704
2967,60506,0,3,23758
2968,34113,0,1,6552
2969,07407,0,2,128328
2970,92336,0,2,4926
2971,95315,0,1,50726
2972,33184,1,2,89700
2973,29412,0,1,136421
2974,07054,0,1,13978
2975,29178,0,3,11462
2976,55912,1,1,113899
2977,77554,1,1,361501
2978,22191,0,2,21017
2979,85735,1,1,10614
2980,31024,1,1,31861
2981,12589,1,1,238107
2982,75002,0,1,27424
2983,76271,0,2,16733
2984,97321,1,1,20527
2985,90068,1,1,280292
2986,20109,0,1,64672
2987,20720,0,3,24585
2988,85298,1,1,164048
2989,55947,1,1,111407
2990,89048,0,1,50305
2991,95376,0,2,120514
2992,14094,0,3,7084
2993,68147,1,1,104507
2994,56345,1,1,32783
2995,45840,0,1,81703
2996,45891,1,1,43448
2997,99515,1,5,103014
2998,02908,1,2,36618
2999,45417,1,3,41148
3000,76054,0,1,59851
3001,53404,1,3,24163
3002,33544,1,2,47223
3003,34683,0,1,128684
3004,00949,1,2,2107
3005,90638,0,2,8963
3006,90650,0,2,83088
3007,76903,1,2,14503
3008,31516,1,1,130697
3009,48428,1,1,236995
3010,61721,0,1,30573
3011,46184,1,1,129590
3012,33825,1,1,29955
3013,46368,0,2,77574
3014,61201,0,2,29409
3015,92114,0,3,165291
3016,11783,0,1,160562
3017,32244,0,1,106767
3018,97504,0,1,5248
3019,18612,0,1,77792
3020,30324,1,1,18307
3021,11231,1,3,78060
3022,19146,1,3,90613
3023,25560,0,1,234681
3024,48003,0,1,54375
3025,37064,0,5,58217
3026,37412,1,1,7050
3027,93906,0,2,83370
3028,73047,1,1,8993
3029,92250,0,4,1916
3030,85021,0,1,54559
3031,35043,0,2,29154
3032,30306,0,1,420385
3033,75061,1,1,29482
3034,46221,1,1,176179
3035,68105,0,3,67395
3036,50461,1,1,47772
3037,39540,1,1,20141
3038,06903,1,1,115302
3039,78840,0,2,30136
3040,90008,0,3,138564
3041,32960,0,1,87385
3042,62241,1,1,6624
3043,30815,0,3,150578
3044,89101,1,1,80760
3045,48063,1,1,53319
3046,84058,0,1,41464
3047,06457,0,3,13255
3048,77065,1,1,122619
3049,80908,1,1,149900
3050,14739,1,1,8181
3051,84065,1,1,71268
3052,75006,0,1,29224
3053,64801,0,1,151485
3054,46140,0,1,6062
3055,23451,1,1,257521
3056,77072,1,2,89276
3057,49202,0,1,2195
3058,32771,0,1,60899
3059,90262,0,2,8161
3060,10960,0,1,83426
3061,90291,1,1,162179
3062,85747,0,1,269678
3063,30542,0,1,124839
3064,60659,0,1,69959
3065,33133,0,1,110718
3066,95823,0,1,188115
3067,75061,1,5,74992
3068,15938,0,1,178480
3069,49426,0,1,24315
3070,73170,0,1,19319
3071,08081,0,1,15649
3072,27606,0,2,63814
3073,92374,0,5,991
3074,89433,0,4,27461
3075,67210,1,3,31847
3076,93591,0,3,105101
3077,10452,1,2,41034
3078,75024,0,3,31985
3079,07950,0,1,191593
3080,53215,1,2,10187
3081,35124,0,1,154629
3082,08081,1,3,152181
3083,78052,0,1,227766
3084,32960,1,1,2139
3085,19111,0,3,5826
3086,62022,1,1,6459
3087,91709,0,1,112213
3088,94578,0,1,196268
3089,48725,0,1,105156
3090,15832,0,1,70139
3091,76033,0,1,25823
3092,32750,0,1,184556
3093,35646,1,1,30486
3094,92405,1,2,25426
3095,06850,0,1,152775
3096,38328,0,1,36212
3097,80207,0,3,83595
3098,76131,1,1,257242
3099,92139,0,3,95428
3100,60046,1,2,24294
3101,89434,0,2,46711
3102,27349,1,1,122655
3103,30253,1,3,28997
3104,47001,1,1,60807
3105,94505,0,1,29103
3106,92251,1,2,64033
3107,63040,1,1,240668
3108,60640,0,5,117139
3109,67203,0,3,122026
3110,79764,0,2,42141
3111,00601,1,2,6024
3112,92627,1,2,110754
3113,99577,0,1,196392
3114,74501,0,1,16084
3115,00959,1,2,19316
3116,68127,1,2,87275
3117,30824,1,1,11633
3118,59860,0,4,101857
3119,30189,0,1,65721
3120,39350,0,1,22343
3121,20740,0,3,37890
3122,49442,0,2,11108
3123,30274,1,1,21765
3124,60411,0,1,2247
3125,61111,1,1,14656
3126,02062,1,7,7216
3127,76708,1,1,54149
3128,28025,1,1,64049
3129,22630,0,1,54850
3130,72956,0,1,159852
3131,43845,1,1,110905
3132,49128,1,1,10080
3133,97301,0,2,14368
3134,45013,0,1,22707
3135,62230,1,1,4063
3136,21158,1,1,176341
3137,19320,1,1,104859
3138,77025,1,2,198533
3139,28210,0,1,244964
3140,93701,0,5,5247
3141,27609,0,1,193820
3142,63109,1,1,170153
3143,00725,1,2,14598
3144,73860,0,2,72425
3145,21217,0,3,27224
3146,32168,1,1,43222
3147,30809,1,1,65609
3148,11735,0,1,40275
3149,03861,1,1,104098
3150,78751,0,1,135941
3151,97058,0,1,69482
3152,33433,0,1,13820
3153,83338,1,1,20649
3154,78251,0,2,30388
3155,77372,1,1,163483
3156,77096,0,1,838
3157,26105,1,1,111331
3158,02019,0,5,236210
3159,30062,0,1,215296
3160,93225,0,1,1390
3161,98019,0,1,83928
3162,97303,0,1,26892
3163,71665,1,1,57909
3164,01778,0,1,233979
3165,91607,1,2,22552
3166,49544,0,1,152937
3167,12180,0,1,13088
3168,33133,1,2,51562
3169,19454,1,1,104524
3170,02863,0,2,73475
3171,46383,1,2,20924
3172,46816,1,3,30617
3173,28202,1,1,179567
3174,18109,1,3,75646
3175,48662,0,1,86383
3176,49337,0,1,17436
3177,33125,1,2,56732
3178,93060,1,2,31974
3179,48066,1,3,2377
3180,89014,0,1,49825
3181,90245,1,1,17919
3182,19945,0,1,46382
3183,60612,1,3,18626
3184,48152,1,1,181031
3185,55126,1,1,63753
3186,28562,0,1,46989
3187,91761,1,2,29804
3188,02155,0,1,29885
3189,11236,1,3,41796
3190,78263,0,1,65746
3191,93401,1,2,45642
3192,61201,1,1,5323
3193,48502,1,8,8288
3194,49078,0,1,71178
3195,44410,0,1,51093
3196,77033,1,3,2615
3197,32935,1,1,34691
3198,95051,1,1,7796
3199,02050,1,1,222694
3200,35234,0,2,9866
3201,76901,1,2,15148
3202,32162,1,1,19362
3203,79019,1,1,217054
3204,33919,0,2,12823
3205,28586,0,1,25624
3206,95355,1,2,409
3207,11235,0,1,62190
3208,94709,0,7,19889
3209,23222,0,3,50551
3210,28326,1,1,36906
3211,36863,0,1,41146
3212,80113,0,1,257772
3213,29483,1,1,44739
3214,02891,1,1,28513
3215,15210,0,1,74176
3216,33547,1,1,50208
3217,21223,0,1,70246
3218,98004,0,1,122400
3219,37777,1,1,24821
3220,33765,1,1,72742
3221,33182,1,2,46126
3222,15301,0,1,46044
3223,90066,1,1,194805
3224,79351,0,2,12871
3225,06340,1,1,109999
3226,61832,0,1,129097
3227,74403,0,1,94875
3228,98311,0,1,75099
3229,15243,1,1,146664
3230,49423,0,1,148466
3231,16028,0,1,23661
3232,43766,1,1,23624
3233,31030,0,3,9464
3234,94591,1,3,30156
3235,80239,0,2,39334
3236,11213,0,3,89663
3237,75180,1,3,134897
3238,04984,0,1,160546
3239,26408,0,1,45526
3240,95624,1,3,12344
3241,85295,1,1,133815
3242,16404,1,1,21193
3243,54701,0,1,40132
3244,10474,1,2,10389
3245,33556,1,1,361139
3246,53209,1,3,4405
3247,77803,1,2,25428
3248,17702,0,1,72664
3249,18015,1,3,9022
3250,92506,0,1,372604
3251,48239,0,2,13808
3252,23692,1,1,55255
3253,78233,0,2,103432
3254,00659,1,2,26596
3255,21113,1,3,128766
3256,34240,1,1,270851
3257,60656,1,1,88250
3258,95205,0,2,13626
3259,44052,0,7,23573
3260,07734,1,1,6755
3261,63122,0,1,83031
3262,92027,0,2,11983
3263,77037,1,2,24442
3264,95823,0,2,39427
3265,94518,1,5,178910
3266,38866,0,1,163643
3267,30815,1,3,79152
3268,34957,0,1,16233
3269,30236,1,2,18382
3270,53207,0,1,92146
3271,83210,1,1,105765
3272,16510,1,1,132633
3273,78750,1,5,184610
3274,99504,1,2,109429
3275,01851,0,1,5531
3276,08402,1,1,13262
3277,08802,1,1,114649
3278,98564,0,2,19091
3279,00987,0,2,81309
3280,20111,1,1,76905
3281,91016,1,1,99721
3282,98006,0,1,196625
3283,73139,0,2,24485
3284,38401,1,1,2875
3285,06106,1,2,28144
3286,90255,0,4,139768
3287,01775,1,1,335332
3288,11545,0,1,270390
3289,47665,0,1,27339
3290,53717,1,1,105594
3291,91504,0,1,76864
3292,32824,0,1,93192
3293,76310,1,1,46990
3294,72802,1,1,23545
3295,37918,0,8,12716
3296,28379,0,3,54229
3297,30180,1,1,169200
3298,72455,1,1,67085
3299,08757,0,1,29027
3300,20905,0,1,186184
3301,19082,1,3,47145
3302,21122,0,1,18977
3303,27106,0,1,77388
